"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"California","Modoc",1997,43,42,1,0,0,0,0,72,36,19,0,0,0,0,43
"California","Mono",1997,365,276,77,12,0,0,0,126,77,38,131,0,204,0,30
"California","Monterey",1997,365,348,15,2,0,0,0,119,45,35,0,34,311,0,20
"California","Napa",1997,365,356,8,1,0,0,0,101,40,31,25,93,244,0,3
"California","Nevada",1997,365,99,183,68,15,0,0,190,129,67,0,0,314,0,51
"California","Orange",1997,365,175,161,26,3,0,0,187,97,51,14,206,144,0,1
"California","Placer",1997,365,248,86,27,4,0,0,179,100,43,0,125,233,0,7
"California","Plumas",1997,352,347,5,0,0,0,0,56,31,13,0,0,33,0,319
"California","Riverside",1997,365,87,114,62,70,32,0,245,200,89,9,63,282,0,11
"California","Sacramento",1997,365,236,89,32,6,2,0,202,105,44,28,84,242,0,11
"California","San Benito",1997,365,270,79,15,1,0,0,164,77,44,0,0,361,3,1
"California","San Bernardino",1997,365,67,121,77,61,39,0,240,201,96,1,125,234,1,4
"California","San Diego",1997,365,114,179,58,13,1,0,207,126,65,3,114,246,0,2
"California","San Francisco",1997,365,340,25,0,0,0,0,64,45,32,9,236,111,0,9
"California","San Joaquin",1997,365,280,72,11,2,0,0,185,74,41,10,133,202,0,20
"California","San Luis Obispo",1997,365,288,71,6,0,0,0,122,64,44,0,47,308,0,10
"California","San Mateo",1997,365,347,17,1,0,0,0,108,43,31,3,230,129,0,3
"California","Santa Barbara",1997,365,173,146,42,3,1,0,203,105,51,4,23,326,0,12
"California","Santa Clara",1997,365,287,72,6,0,0,0,147,63,42,12,172,180,0,1
"California","Santa Cruz",1997,365,343,21,1,0,0,0,101,46,35,0,5,332,0,28
"California","Shasta",1997,360,266,58,30,5,1,0,202,101,42,0,0,354,1,5
"California","Sierra",1997,55,51,4,0,0,0,0,92,43,27,0,0,0,0,55
"California","Siskiyou",1997,285,257,27,1,0,0,0,112,50,37,0,0,267,0,18
"California","Solano",1997,365,324,34,7,0,0,0,143,53,36,29,74,258,0,4
"California","Sonoma",1997,365,324,32,8,1,0,0,164,54,35,2,57,300,0,6
"California","Stanislaus",1997,365,228,101,28,8,0,0,187,100,46,1,134,207,0,23
"California","Sutter",1997,365,261,80,22,2,0,0,166,90,42,7,86,262,0,10
"California","Tehama",1997,354,252,76,24,2,0,0,169,90,39,0,0,349,0,5
"California","Trinity",1997,60,60,0,0,0,0,0,50,30,14,0,0,0,0,60
"California","Tulare",1997,365,129,119,68,48,1,0,201,159,67,4,84,257,10,10
"California","Tuolumne",1997,365,194,117,49,4,1,0,202,112,49,4,0,361,0,0
"California","Ventura",1997,365,134,115,74,39,3,0,209,154,71,0,61,299,0,5
"California","Yolo",1997,365,317,44,3,1,0,0,151,54,37,1,60,294,0,10
"Canada","New Brunswick",1997,166,154,12,0,0,0,0,93,49,34,0,0,166,0,0
"Colorado","Adams",1997,365,209,145,11,0,0,0,136,72,47,2,152,134,0,77
"Colorado","Alamosa",1997,339,331,8,0,0,0,0,95,31,18,0,0,0,24,315
"Colorado","Arapahoe",1997,361,309,51,1,0,0,0,115,54,34,72,0,289,0,0
"Colorado","Archuleta",1997,339,313,26,0,0,0,0,83,46,23,0,0,0,0,339
"Colorado","Boulder",1997,365,283,73,9,0,0,0,129,67,43,60,0,303,0,2
"Colorado","Delta",1997,203,198,5,0,0,0,0,75,39,22,0,0,0,0,203
"Colorado","Denver",1997,365,168,191,6,0,0,0,119,77,52,37,247,70,0,11
"Colorado","Douglas",1997,220,131,82,7,0,0,0,129,87,48,0,0,196,0,24
"Colorado","Eagle",1997,41,41,0,0,0,0,0,41,18,10,0,0,0,0,41
"Colorado","El Paso",1997,365,306,57,2,0,0,0,104,54,42,7,233,114,0,11
"Colorado","Fremont",1997,55,55,0,0,0,0,0,38,29,12,0,0,0,0,55
"Colorado","Garfield",1997,60,58,2,0,0,0,0,56,37,22,0,0,0,0,60
"Colorado","Gunnison",1997,361,196,155,10,0,0,0,137,77,49,0,0,287,0,74
"Colorado","Jackson",1997,101,101,0,0,0,0,0,32,16,10,0,0,0,101,0
"Colorado","Jefferson",1997,365,240,103,22,0,0,0,143,84,45,6,68,287,0,4
"Colorado","La Plata",1997,364,286,78,0,0,0,0,87,61,44,0,9,315,0,40
"Colorado","Larimer",1997,365,270,92,3,0,0,0,129,67,44,15,0,350,0,0
"Colorado","Mesa",1997,365,359,6,0,0,0,0,70,41,28,307,0,0,0,58
"Colorado","Montezuma",1997,275,249,26,0,0,0,0,84,50,42,0,0,242,33,0
"Colorado","Montrose",1997,61,58,3,0,0,0,0,64,44,22,0,0,0,0,61
"Colorado","Pitkin",1997,338,329,9,0,0,0,0,69,31,17,0,0,0,12,326
"Colorado","Prowers",1997,349,333,16,0,0,0,0,78,41,18,0,0,0,0,349
"Colorado","Pueblo",1997,57,54,3,0,0,0,0,67,38,23,0,0,0,0,57
"Colorado","Routt",1997,352,318,34,0,0,0,0,82,49,20,0,0,0,0,352
"Colorado","San Juan",1997,99,99,0,0,0,0,0,32,18,11,0,0,0,99,0
"Colorado","San Miguel",1997,339,318,21,0,0,0,0,71,47,22,0,0,0,0,339
"Colorado","Summit",1997,63,61,2,0,0,0,0,71,29,17,0,0,0,0,63
"Colorado","Teller",1997,228,164,64,0,0,0,0,91,62,33,0,0,0,0,228
"Colorado","Weld",1997,365,303,59,3,0,0,0,108,64,39,67,0,291,0,7
"Connecticut","Fairfield",1997,365,258,71,15,14,7,0,240,97,42,47,174,135,0,9
"Connecticut","Hartford",1997,365,309,42,8,4,2,0,234,60,38,103,124,134,0,4
"Connecticut","Litchfield",1997,209,152,39,10,8,0,0,185,93,42,0,0,181,0,28
"Connecticut","Middlesex",1997,208,152,36,8,9,3,0,242,97,41,0,0,177,0,31
"Connecticut","New Haven",1997,365,266,70,12,11,6,0,248,90,42,4,184,147,0,30
"Connecticut","New London",1997,214,139,50,9,13,3,0,251,112,44,0,0,183,0,31
"Connecticut","Tolland",1997,183,121,39,13,8,2,0,239,112,45,0,2,181,0,0
"Connecticut","Windham",1997,342,282,36,13,9,2,0,220,77,36,0,0,334,0,8
"Country Of Mexico","BAJA CALIFORNIA NORTE",1997,365,67,147,88,30,33,0,297,190,87,104,56,158,0,47
"Country Of Mexico","CHIHUAHUA STATE",1997,362,166,137,38,14,7,0,267,134,52,118,0,211,0,33
"Country Of Mexico","SONORA",1997,14,3,11,0,0,0,0,79,70,56,0,0,0,0,14
"Delaware","Kent",1997,220,135,51,22,10,2,0,218,126,45,0,0,220,0,0
"Delaware","New Castle",1997,365,271,51,26,14,3,0,217,115,41,12,133,214,0,6
"Delaware","Sussex",1997,260,174,49,26,9,2,0,210,122,44,0,0,236,0,24
"District Of Columbia","District of Columbia",1997,365,209,114,23,16,3,0,224,108,47,7,177,120,61,0
"Florida","Alachua",1997,161,147,7,7,0,0,0,150,49,31,0,0,119,0,42
"Florida","Baker",1997,336,276,56,4,0,0,0,115,71,36,0,0,336,0,0
"Florida","Bay",1997,56,55,1,0,0,0,0,54,35,22,0,0,0,0,56
"Florida","Brevard",1997,365,300,55,9,1,0,0,161,67,40,0,0,364,0,1
"Florida","Broward",1997,365,320,38,7,0,0,0,136,54,36,32,62,267,0,4
"Florida","Citrus",1997,102,67,35,0,0,0,0,77,64,42,0,0,0,102,0
"Florida","Collier",1997,58,58,0,0,0,0,0,43,23,16,0,0,0,0,58
"Florida","Duval",1997,365,278,69,14,4,0,0,174,80,39,6,64,294,0,1
"Florida","Escambia",1997,365,260,64,33,8,0,0,182,105,41,0,0,362,0,3
"Florida","Gulf",1997,53,52,1,0,0,0,0,55,29,19,0,0,0,0,53
"Florida","Hamilton",1997,55,55,0,0,0,0,0,40,31,19,0,0,0,0,55
"Florida","Hillsborough",1997,365,237,91,33,4,0,0,164,101,44,14,21,313,0,17
"Florida","Holmes",1997,361,300,58,3,0,0,0,108,64,35,0,0,361,0,0
"Florida","Lake",1997,341,341,0,0,0,0,0,46,21,13,0,0,0,0,341
"Florida","Lee",1997,365,309,51,5,0,0,0,136,67,38,0,0,363,0,2
"Florida","Leon",1997,354,353,1,0,0,0,0,67,23,13,0,0,14,0,340
"Florida","Liberty",1997,359,302,50,7,0,0,0,140,71,36,0,0,359,0,0
"Florida","Manatee",1997,365,269,76,20,0,0,0,150,84,40,0,0,365,0,0
"Florida","Martin",1997,61,61,0,0,0,0,0,36,25,16,0,0,0,0,61
"Florida","Miami-Dade",1997,365,286,69,8,2,0,0,156,67,41,2,81,224,54,4
"Florida","Monroe",1997,4,4,0,0,0,0,0,20,20,19,0,0,0,0,4
"Florida","Nassau",1997,61,59,2,0,0,0,0,55,33,23,0,0,0,0,61
"Florida","Orange",1997,365,289,60,13,3,0,0,190,74,39,10,69,286,0,0
"Florida","Osceola",1997,364,305,51,7,1,0,0,159,71,37,0,0,364,0,0
"Florida","Palm Beach",1997,365,332,32,1,0,0,0,101,50,35,13,37,305,0,10
"Florida","Pasco",1997,364,271,75,18,0,0,0,147,90,41,0,0,364,0,0
"Florida","Pinellas",1997,365,275,76,14,0,0,0,133,74,40,21,44,298,0,2
"Florida","Polk",1997,365,310,39,14,2,0,0,164,74,37,0,0,365,0,0
"Florida","Putnam",1997,59,59,0,0,0,0,0,40,34,20,0,0,0,0,59
"Florida","Sarasota",1997,365,256,93,14,2,0,0,166,77,45,132,0,220,0,13
"Florida","Seminole",1997,361,298,52,11,0,0,0,140,74,37,0,0,358,0,3
"Florida","St. Johns",1997,354,296,48,10,0,0,0,143,67,38,0,0,354,0,0
"Florida","St. Lucie",1997,362,336,24,2,0,0,0,108,49,32,0,0,359,0,3
"Florida","Volusia",1997,363,312,41,10,0,0,0,133,61,37,0,0,362,0,1
"Georgia","Bibb",1997,206,128,49,17,11,1,0,209,122,44,0,0,174,0,32
"Georgia","Charlton",1997,99,69,29,1,0,0,0,116,66,37,0,0,0,99,0
"Georgia","Chatham",1997,264,221,39,4,0,0,0,112,58,35,0,0,187,0,77
"Georgia","Chattooga",1997,56,55,1,0,0,0,0,59,31,17,0,0,0,0,56
"Georgia","Dawson",1997,210,152,41,16,1,0,0,156,90,42,0,0,210,0,0
"Georgia","DeKalb",1997,365,267,64,25,9,0,0,190,97,40,18,175,169,0,3
"Georgia","Dougherty",1997,57,53,4,0,0,0,0,63,44,22,0,0,0,0,57
"Georgia","Douglas",1997,125,85,17,15,8,0,0,187,133,35,0,0,76,0,49
"Georgia","Fannin",1997,207,135,62,10,0,0,0,126,84,46,0,0,207,0,0
"Georgia","Floyd",1997,57,54,3,0,0,0,0,59,46,21,0,0,0,0,57
"Georgia","Fulton",1997,365,202,108,32,22,1,0,202,119,47,26,184,147,0,8
"Georgia","Glynn",1997,231,175,48,8,0,0,0,150,74,39,0,0,209,0,22
"Georgia","Gwinnett",1997,197,109,57,27,4,0,0,177,112,48,0,0,197,0,0
"Georgia","Muscogee",1997,238,146,66,24,2,0,0,177,101,46,0,0,210,0,28
"Georgia","Paulding",1997,273,169,71,29,4,0,0,164,115,45,0,63,210,0,0
"Georgia","Pike",1997,353,255,78,15,4,1,0,206,90,39,0,0,353,0,0
"Georgia","Richmond",1997,229,131,70,24,4,0,0,179,108,46,0,0,203,0,26
"Georgia","Rockdale",1997,339,233,63,21,13,9,0,225,129,38,0,132,207,0,0
"Georgia","Spalding",1997,57,55,2,0,0,0,0,53,38,22,0,0,0,0,57
"Georgia","Sumter",1997,206,126,65,13,2,0,0,174,93,45,0,0,206,0,0
"Georgia","Walker",1997,49,47,2,0,0,0,0,52,42,22,0,0,0,0,49
"Georgia","Washington",1997,56,49,7,0,0,0,0,54,52,24,0,0,0,0,56
"Hawaii","Honolulu",1997,365,365,0,0,0,0,0,46,34,24,57,16,269,0,23
"Hawaii","Kauai",1997,50,50,0,0,0,0,0,29,21,14,0,0,0,0,50
"Hawaii","Maui",1997,363,358,5,0,0,0,0,76,34,20,0,0,0,10,353
"Idaho","Ada",1997,365,330,34,1,0,0,0,104,49,35,94,225,0,0,46
"Idaho","Bannock",1997,338,319,19,0,0,0,0,98,46,31,0,144,0,0,194
"Idaho","Blaine",1997,60,59,1,0,0,0,0,52,35,21,0,0,0,0,60
"Idaho","Bonner",1997,120,115,5,0,0,0,0,60,35,18,0,0,0,0,120
"Idaho","Bonneville",1997,60,58,2,0,0,0,0,63,41,23,0,0,0,0,60
"Idaho","Butte",1997,308,291,17,0,0,0,0,80,48,41,0,0,286,22,0
"Idaho","Canyon",1997,58,51,7,0,0,0,0,63,51,31,0,0,0,0,58
"Idaho","Caribou",1997,55,53,2,0,0,0,0,55,29,18,0,0,0,0,55
"Idaho","Custer",1997,104,103,1,0,0,0,0,52,20,9,0,0,0,104,0
"Idaho","Kootenai",1997,120,110,10,0,0,0,0,69,46,23,0,0,0,0,120
"Idaho","Lemhi",1997,125,112,12,1,0,0,0,101,51,18,0,0,0,65,60
"Idaho","Lewis",1997,45,41,4,0,0,0,0,65,46,26,0,0,0,0,45
"Idaho","Madison",1997,60,60,0,0,0,0,0,43,31,19,0,0,0,0,60
"Idaho","Minidoka",1997,61,61,0,0,0,0,0,45,34,21,0,0,0,0,61
"Idaho","Nez Perce",1997,348,338,10,0,0,0,0,72,35,17,306,0,0,0,42
"Idaho","Power",1997,352,172,151,23,5,1,0,277,91,51,0,0,0,0,352
"Idaho","Shoshone",1997,120,105,15,0,0,0,0,78,56,23,0,0,0,0,120
"Idaho","Twin Falls",1997,60,60,0,0,0,0,0,42,36,23,0,0,0,0,60
"Illinois","Adams",1997,358,326,31,1,0,0,0,122,49,34,0,0,349,0,9
"Illinois","Champaign",1997,362,308,46,8,0,0,0,140,64,31,0,0,356,0,6
"Illinois","Coles",1997,59,59,0,0,0,0,0,41,32,18,0,0,0,0,59
"Illinois","Cook",1997,365,162,182,14,5,2,0,214,87,52,4,280,63,0,18
"Illinois","DuPage",1997,365,335,25,5,0,0,0,126,48,28,0,0,346,0,19
"Illinois","Effingham",1997,237,171,53,11,2,0,0,159,80,42,0,0,237,0,0
"Illinois","Hamilton",1997,220,159,49,12,0,0,0,129,87,44,0,0,220,0,0
"Illinois","Jackson",1997,59,59,0,0,0,0,0,45,33,19,0,0,0,0,59
"Illinois","Jersey",1997,227,151,53,21,2,0,0,182,105,46,0,0,227,0,0
"Illinois","Jo Daviess",1997,351,303,42,6,0,0,0,126,58,36,0,0,351,0,0
"Illinois","Kane",1997,365,329,30,6,0,0,0,147,50,29,0,0,353,0,12
"Illinois","La Salle",1997,364,334,30,0,0,0,0,97,44,20,0,0,0,0,364
"Illinois","Lake",1997,365,318,36,6,4,1,0,207,64,31,0,10,355,0,0
"Illinois","Macon",1997,364,304,49,11,0,0,0,136,67,32,0,0,349,0,15
"Illinois","Macoupin",1997,364,297,54,12,1,0,0,156,71,36,2,0,356,0,6
"Illinois","Madison",1997,365,229,104,24,7,1,0,202,97,44,8,0,257,0,100
"Illinois","McHenry",1997,364,319,37,5,3,0,0,164,58,31,0,0,364,0,0
"Illinois","Peoria",1997,365,307,51,7,0,0,0,143,64,38,129,0,231,0,5
"Illinois","Randolph",1997,365,285,74,6,0,0,0,115,67,36,0,0,288,0,77
"Illinois","Rock Island",1997,365,346,17,2,0,0,0,101,47,30,0,0,350,0,15
"Illinois","Saint Clair",1997,365,320,35,8,2,0,0,151,52,37,0,221,130,0,14
"Illinois","Sangamon",1997,365,326,35,4,0,0,0,119,54,31,29,0,329,0,7
"Illinois","Tazewell",1997,58,58,0,0,0,0,0,49,36,23,0,0,0,0,58
"Illinois","Will",1997,365,309,47,8,1,0,0,159,64,33,0,71,281,0,13
"Illinois","Winnebago",1997,365,324,37,4,0,0,0,140,54,33,61,0,295,0,9
"Indiana","Allen",1997,365,299,44,15,7,0,0,161,78,29,166,0,179,0,20
"Indiana","Clark",1997,222,135,51,26,9,1,0,206,112,47,0,0,194,0,28
"Indiana","DeKalb",1997,214,204,10,0,0,0,0,63,37,20,4,153,0,0,57
"Indiana","Dearborn",1997,70,56,14,0,0,0,0,79,57,37,0,0,0,0,70
"Indiana","Dubois",1997,54,53,1,0,0,0,0,59,38,19,0,0,0,0,54
"Indiana","Elkhart",1997,168,112,43,8,5,0,0,182,97,44,0,0,168,0,0
"Indiana","Floyd",1997,214,146,46,19,1,2,0,204,101,44,0,0,214,0,0
"Indiana","Hamilton",1997,181,113,38,22,7,1,0,218,115,46,0,0,181,0,0
"Indiana","Hancock",1997,182,108,51,16,7,0,0,190,108,46,0,0,182,0,0
"Indiana","Jasper",1997,61,61,0,0,0,0,0,46,28,19,0,0,0,0,61
"Indiana","Johnson",1997,183,99,61,21,2,0,0,174,108,50,0,0,183,0,0
"Indiana","Knox",1997,363,286,59,16,2,0,0,156,84,36,0,0,363,0,0
"Indiana","LaPorte",1997,207,135,48,16,6,2,0,233,105,44,0,0,183,0,24
"Indiana","Lake",1997,365,248,91,16,10,0,0,187,87,42,13,123,133,0,96
"Indiana","Lawrence",1997,182,94,63,21,4,0,0,172,119,50,0,0,182,0,0
"Indiana","Madison",1997,212,156,40,14,2,0,0,179,93,43,0,0,181,0,31
"Indiana","Marion",1997,365,275,62,17,11,0,0,200,93,37,61,123,163,0,18
"Indiana","Morgan",1997,177,86,63,22,6,0,0,164,122,51,0,0,177,0,0
"Indiana","Perry",1997,44,39,5,0,0,0,0,56,53,24,0,0,0,0,44
"Indiana","Porter",1997,344,271,54,10,9,0,0,187,80,31,0,0,163,0,181
"Indiana","Posey",1997,181,90,69,18,4,0,0,177,108,51,0,0,181,0,0
"Indiana","St. Joseph",1997,364,296,45,16,6,1,0,203,87,34,0,188,172,0,4
"Indiana","Vanderburgh",1997,364,257,72,27,8,0,0,200,100,36,156,1,181,0,26
"Indiana","Vermillion",1997,61,61,0,0,0,0,0,46,36,17,0,0,0,0,61
"Indiana","Vigo",1997,364,293,53,15,3,0,0,185,80,27,159,0,179,0,26
"Indiana","Wabash",1997,361,283,52,23,3,0,0,156,90,37,0,0,361,0,0
"Indiana","Warrick",1997,183,83,62,25,12,1,0,204,143,54,0,0,183,0,0
"Iowa","Black Hawk",1997,58,57,1,0,0,0,0,55,44,31,0,0,0,0,58
"Iowa","Cerro Gordo",1997,360,312,48,0,0,0,0,81,53,29,0,0,0,0,360
"Iowa","Clinton",1997,348,324,24,0,0,0,0,63,47,26,0,0,0,0,348
"Iowa","Delaware",1997,50,50,0,0,0,0,0,48,34,18,0,0,0,0,50
"Iowa","Emmet",1997,55,55,0,0,0,0,0,41,36,16,0,0,0,0,55
"Iowa","Harrison",1997,212,161,50,1,0,0,0,105,64,41,0,0,212,0,0
"Iowa","Linn",1997,365,333,31,1,0,0,0,112,50,31,13,0,319,0,33
"Iowa","Muscatine",1997,55,54,1,0,0,0,0,56,47,27,0,0,0,0,55
"Iowa","Palo Alto",1997,28,27,1,0,0,0,0,80,48,29,0,0,28,0,0
"Iowa","Polk",1997,361,301,60,0,0,0,0,97,55,34,48,0,251,0,62
"Iowa","Scott",1997,363,196,159,8,0,0,0,140,77,48,0,0,120,0,243
"Iowa","Story",1997,244,185,50,9,0,0,0,143,84,39,0,0,244,0,0
"Iowa","Union",1997,55,53,2,0,0,0,0,59,38,22,0,0,0,0,55
"Iowa","Van Buren",1997,251,226,25,0,0,0,0,100,50,35,0,0,251,0,0
"Iowa","Warren",1997,251,244,7,0,0,0,0,90,44,29,0,0,251,0,0
"Iowa","Woodbury",1997,53,49,4,0,0,0,0,74,49,22,0,0,0,0,53
"Kansas","Cloud",1997,51,51,0,0,0,0,0,33,26,19,0,0,0,0,51
"Kansas","Ford",1997,47,46,1,0,0,0,0,71,28,16,0,0,0,0,47
"Kansas","Greeley",1997,18,17,1,0,0,0,0,58,28,12,0,0,0,0,18
"Kansas","Johnson",1997,51,50,1,0,0,0,0,59,34,22,0,0,0,0,51
"Kansas","Kearny",1997,97,89,8,0,0,0,0,85,46,24,0,0,0,0,97
"Kansas","Miami",1997,125,97,23,5,0,0,0,133,74,41,0,0,125,0,0
"Kansas","Morton",1997,15,14,1,0,0,0,0,60,33,19,0,0,0,0,15
