"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Alaska","Juneau ",1996,361,331,30,0,0,0,0,66,47,12,0,0,0,0,361
"Arizona","Cochise",1996,342,233,104,5,0,0,0,115,74,44,0,0,312,8,22
"Arizona","Coconino",1996,348,219,120,9,0,0,0,129,77,47,0,0,342,5,1
"Arizona","Gila",1996,143,132,11,0,0,0,0,58,48,23,0,0,0,84,59
"Arizona","Graham",1996,51,40,11,0,0,0,0,68,56,33,0,0,0,0,51
"Arizona","Maricopa",1996,366,58,221,71,15,1,0,201,122,76,76,88,194,0,8
"Arizona","Mohave",1996,61,60,1,0,0,0,0,64,36,21,0,0,0,0,61
"Arizona","Navajo",1996,132,132,0,0,0,0,0,43,23,11,0,0,0,85,47
"Arizona","Pima",1996,366,175,174,17,0,0,0,147,87,51,39,86,222,0,19
"Arizona","Santa Cruz",1996,42,30,12,0,0,0,0,80,65,29,0,0,0,0,42
"Arizona","Yavapai",1996,187,71,79,35,2,0,0,169,119,67,0,0,150,0,37
"Arizona","Yuma",1996,99,49,33,17,0,0,0,150,115,51,0,0,60,0,39
"Arkansas","Arkansas",1996,56,51,5,0,0,0,0,68,41,21,0,0,0,0,56
"Arkansas","Ashley",1996,61,59,2,0,0,0,0,59,36,22,0,0,0,0,61
"Arkansas","Clark",1996,211,172,34,5,0,0,0,140,64,36,0,0,211,0,0
"Arkansas","Craighead",1996,59,58,1,0,0,0,0,51,39,23,0,0,0,0,59
"Arkansas","Crittenden",1996,366,264,69,27,6,0,0,200,100,39,0,0,360,0,6
"Arkansas","Garland",1996,59,59,0,0,0,0,0,42,32,19,0,0,0,0,59
"Arkansas","Jefferson",1996,56,56,0,0,0,0,0,48,36,19,0,0,0,0,56
"Arkansas","Marion",1996,58,57,1,0,0,0,0,58,31,16,0,0,0,0,58
"Arkansas","Miller",1996,61,61,0,0,0,0,0,47,36,20,0,0,0,0,61
"Arkansas","Montgomery",1996,363,343,20,0,0,0,0,93,47,34,0,0,363,0,0
"Arkansas","Newton",1996,365,283,78,4,0,0,0,133,71,41,0,0,325,40,0
"Arkansas","Ouachita",1996,59,58,1,0,0,0,0,51,31,19,0,0,0,0,59
"Arkansas","Phillips",1996,58,56,2,0,0,0,0,61,40,21,0,0,0,0,58
"Arkansas","Polk",1996,57,56,1,0,0,0,0,51,37,19,0,0,0,0,57
"Arkansas","Pope",1996,60,60,0,0,0,0,0,43,31,20,0,0,0,0,60
"Arkansas","Pulaski",1996,366,286,65,14,1,0,0,154,67,40,44,50,266,0,6
"Arkansas","Sebastian",1996,60,59,1,0,0,0,0,57,34,24,0,0,0,0,60
"Arkansas","Union",1996,55,54,1,0,0,0,0,51,33,20,0,0,0,0,55
"Arkansas","Washington",1996,59,58,1,0,0,0,0,52,33,20,0,0,0,0,59
"Arkansas","White",1996,54,53,1,0,0,0,0,51,35,17,0,0,0,0,54
"California","Alameda",1996,366,280,62,14,9,1,0,207,80,40,8,168,186,0,4
"California","Amador",1996,366,236,69,48,12,1,0,201,119,41,11,0,355,0,0
"California","Butte",1996,366,269,83,14,0,0,0,147,84,38,30,103,227,0,6
"California","Calaveras",1996,360,225,68,49,16,2,0,207,129,42,6,0,351,0,3
"California","Colusa",1996,366,259,78,25,4,0,0,164,97,38,0,0,306,0,60
"California","Contra Costa",1996,366,285,59,17,5,0,0,187,74,40,1,144,219,0,2
"California","Del Norte",1996,127,124,3,0,0,0,0,56,33,16,0,0,0,85,42
"California","El Dorado",1996,366,196,90,44,33,3,0,208,147,49,23,14,309,18,2
"California","Fresno",1996,366,152,79,61,59,15,0,219,177,61,25,104,225,0,12
"California","Glenn",1996,360,253,90,17,0,0,0,136,90,40,0,0,335,0,25
"California","Humboldt",1996,68,66,2,0,0,0,0,67,31,15,0,0,0,0,68
"California","Imperial",1996,366,99,161,70,30,6,0,245,150,74,46,53,238,0,29
"California","Inyo",1996,366,226,100,27,6,0,7,2279,102,44,0,0,277,6,83
"California","Kern",1996,366,128,92,42,61,43,0,234,202,74,2,92,250,0,22
"California","Kings",1996,364,158,65,64,66,11,0,217,179,67,0,48,301,0,15
"California","Lake",1996,361,352,9,0,0,0,0,100,42,28,0,0,358,0,3
"California","Lassen",1996,10,10,0,0,0,0,0,39,39,18,0,0,0,0,10
"California","Los Angeles",1996,366,42,154,91,47,32,0,247,192,96,42,159,163,0,2
"California","Madera",1996,273,134,66,48,23,2,0,206,150,54,0,0,265,0,8
"California","Marin",1996,366,343,22,1,0,0,0,136,46,31,3,186,138,34,5
"California","Mariposa",1996,364,209,57,71,25,2,0,202,143,45,0,0,361,2,1
"California","Mendocino",1996,237,236,1,0,0,0,0,51,36,28,8,63,122,0,44
"California","Merced",1996,363,197,66,58,41,1,0,212,154,46,0,70,288,0,5
"California","Modoc",1996,20,19,1,0,0,0,0,60,49,19,0,0,0,0,20
"California","Mono",1996,356,259,79,17,1,0,0,161,87,42,34,0,301,0,21
"California","Monterey",1996,366,313,42,11,0,0,0,136,64,39,0,46,319,0,1
"California","Napa",1996,366,345,18,3,0,0,0,115,43,32,28,97,238,0,3
"California","Nevada",1996,366,198,74,67,27,0,0,197,140,48,0,0,354,0,12
"California","Orange",1996,366,165,145,48,8,0,0,195,105,53,7,211,148,0,0
"California","Placer",1996,366,220,73,50,20,3,0,205,136,44,1,114,243,0,8
"California","Plumas",1996,262,183,74,5,0,0,0,133,74,44,0,0,187,0,75
"California","Riverside",1996,366,88,126,65,47,40,0,260,203,87,12,105,220,0,29
"California","Sacramento",1996,366,194,101,45,21,5,0,222,140,49,43,82,222,0,19
"California","San Benito",1996,366,251,68,40,7,0,0,190,115,43,0,0,365,1,0
"California","San Bernardino",1996,366,45,143,69,39,70,0,272,221,100,2,141,216,0,7
"California","San Diego",1996,366,117,156,64,27,2,0,213,143,68,5,120,238,0,3
"California","San Francisco",1996,366,337,29,0,0,0,0,80,48,35,7,235,118,0,6
"California","San Joaquin",1996,366,229,81,43,13,0,0,177,112,44,21,114,224,0,7
"California","San Luis Obispo",1996,366,258,67,33,7,1,0,213,105,43,1,48,305,0,12
"California","San Mateo",1996,366,341,25,0,0,0,0,90,47,34,5,226,131,0,4
"California","Santa Barbara",1996,366,153,153,44,15,1,0,218,119,54,15,29,316,0,6
"California","Santa Clara",1996,366,244,92,22,8,0,0,195,97,43,14,158,194,0,0
"California","Santa Cruz",1996,366,324,36,4,2,0,0,156,54,36,0,11,341,0,14
"California","Shasta",1996,345,227,78,28,12,0,0,187,108,43,0,0,333,4,8
"California","Sierra",1996,14,12,2,0,0,0,0,80,55,20,0,0,0,0,14
"California","Siskiyou",1996,181,168,12,1,0,0,0,117,47,29,0,0,137,0,44
"California","Solano",1996,366,289,50,23,4,0,0,190,77,39,23,80,262,0,1
"California","Sonoma",1996,366,335,28,3,0,0,0,122,49,37,1,76,286,0,3
"California","Stanislaus",1996,366,209,91,47,17,2,0,206,133,46,10,135,208,0,13
"California","Sutter",1996,366,221,68,51,26,0,0,192,140,45,10,81,270,0,5
"California","Tehama",1996,281,162,77,42,0,0,0,147,119,46,0,0,270,0,11
"California","Trinity",1996,58,56,2,0,0,0,0,59,31,15,0,0,0,0,58
"California","Tulare",1996,366,166,72,55,69,4,0,206,166,56,4,80,269,7,6
"California","Tuolumne",1996,366,211,75,61,18,1,0,203,136,46,0,0,366,0,0
"California","Ventura",1996,366,134,104,66,45,17,0,223,179,67,0,76,290,0,0
"California","Yolo",1996,366,270,62,30,4,0,0,197,100,38,0,32,321,0,13
"Canada","New Brunswick",1996,153,138,12,3,0,0,0,105,50,37,0,0,153,0,0
"Colorado","Adams",1996,366,201,154,11,0,0,0,133,82,49,6,153,161,0,46
"Colorado","Alamosa",1996,325,319,6,0,0,0,0,87,34,17,0,0,0,42,283
"Colorado","Arapahoe",1996,365,264,92,9,0,0,0,140,77,42,16,69,280,0,0
"Colorado","Archuleta",1996,351,317,34,0,0,0,0,66,49,26,0,0,0,0,351
"Colorado","Boulder",1996,366,278,80,8,0,0,0,140,67,40,71,0,282,0,13
"Colorado","Delta",1996,340,333,7,0,0,0,0,59,37,23,0,0,0,0,340
"Colorado","Denver",1996,366,145,214,7,0,0,0,126,79,55,27,261,77,0,1
"Colorado","Douglas",1996,248,131,92,24,1,0,0,156,101,49,0,0,226,0,22
"Colorado","Eagle",1996,99,98,1,0,0,0,0,62,27,15,0,0,0,0,99
"Colorado","El Paso",1996,366,272,72,22,0,0,0,128,64,44,11,255,88,0,12
"Colorado","Fremont",1996,46,46,0,0,0,0,0,43,27,15,0,0,0,0,46
"Colorado","Garfield",1996,58,51,7,0,0,0,0,72,52,22,0,0,0,0,58
"Colorado","Gunnison",1996,359,217,131,11,0,0,0,147,77,48,0,0,343,0,16
"Colorado","Jackson",1996,94,94,0,0,0,0,0,43,22,10,0,0,0,94,0
"Colorado","Jefferson",1996,366,233,98,35,0,0,0,150,97,44,11,61,292,0,2
"Colorado","La Plata",1996,365,283,78,4,0,0,0,126,61,44,0,5,343,0,17
"Colorado","Larimer",1996,366,245,113,8,0,0,0,129,74,45,24,0,339,0,3
"Colorado","Mesa",1996,366,345,21,0,0,0,0,81,45,31,326,0,0,0,40
"Colorado","Montezuma",1996,362,298,60,4,0,0,0,112,61,44,0,0,361,1,0
"Colorado","Montrose",1996,58,55,3,0,0,0,0,56,42,21,0,0,0,0,58
"Colorado","Pitkin",1996,337,335,2,0,0,0,0,67,30,17,0,0,0,18,319
"Colorado","Prowers",1996,358,345,12,0,1,0,0,153,40,19,0,0,0,0,358
"Colorado","Pueblo",1996,52,51,1,0,0,0,0,53,39,21,0,0,0,0,52
"Colorado","Routt",1996,325,283,41,1,0,0,0,102,55,23,0,0,0,0,325
"Colorado","San Juan",1996,87,87,0,0,0,0,0,44,19,9,0,0,0,87,0
"Colorado","San Miguel",1996,328,313,15,0,0,0,0,77,38,21,0,0,0,0,328
"Colorado","Summit",1996,59,57,2,0,0,0,0,62,37,18,0,0,0,0,59
"Colorado","Teller",1996,316,253,59,4,0,0,0,141,58,28,0,0,0,0,316
"Colorado","Weld",1996,366,287,76,3,0,0,0,112,71,37,63,0,290,0,13
"Connecticut","Fairfield",1996,366,260,73,23,8,2,0,206,81,42,39,174,142,0,11
"Connecticut","Hartford",1996,361,319,35,7,0,0,0,136,54,28,147,94,96,0,24
"Connecticut","Litchfield",1996,209,147,46,12,4,0,0,177,93,42,0,0,180,0,29
"Connecticut","Middlesex",1996,202,161,27,9,5,0,0,177,87,38,0,0,171,0,31
"Connecticut","New Haven",1996,366,268,77,13,7,1,0,202,76,43,1,207,122,0,36
"Connecticut","New London",1996,212,137,59,10,5,1,0,216,93,44,0,0,178,0,34
"Connecticut","Tolland",1996,181,126,40,14,1,0,0,187,97,43,0,5,176,0,0
"Connecticut","Windham",1996,231,190,29,9,3,0,0,182,80,32,0,0,202,0,29
"Country Of Mexico","BAJA CALIFORNIA NORTE",1996,366,196,123,43,3,1,0,278,102,48,56,113,150,0,47
"Country Of Mexico","CHIHUAHUA STATE",1996,366,163,152,34,14,3,0,275,116,54,86,0,233,0,47
"Country Of Mexico","SONORA",1996,55,26,29,0,0,0,0,95,84,52,0,0,0,0,55
"Delaware","Kent",1996,202,120,52,22,8,0,0,179,119,46,0,0,202,0,0
"Delaware","New Castle",1996,366,265,73,23,4,1,0,203,87,41,4,155,188,0,19
"Delaware","Sussex",1996,219,145,45,24,5,0,0,187,112,39,0,0,190,0,29
"District Of Columbia","District of Columbia",1996,366,205,130,24,7,0,0,174,97,48,15,170,119,62,0
"Florida","Alachua",1996,61,61,0,0,0,0,0,44,23,17,0,0,0,0,61
"Florida","Baker",1996,357,298,55,4,0,0,0,133,61,36,0,0,357,0,0
"Florida","Bay",1996,57,56,1,0,0,0,0,52,29,19,0,0,0,0,57
"Florida","Brevard",1996,366,315,48,3,0,0,0,143,58,38,0,0,363,0,3
"Florida","Broward",1996,366,325,39,1,1,0,0,151,51,36,17,71,275,0,3
"Florida","Citrus",1996,103,87,16,0,0,0,0,80,53,36,0,0,0,103,0
"Florida","Collier",1996,56,55,1,0,0,0,0,53,20,13,0,0,0,0,56
"Florida","Duval",1996,366,282,72,11,1,0,0,151,74,40,15,66,281,0,4
"Florida","Escambia",1996,366,262,87,15,1,1,0,205,90,40,0,0,364,0,2
"Florida","Gulf",1996,59,58,1,0,0,0,0,52,31,16,0,0,0,0,59
"Florida","Hamilton",1996,57,54,3,0,0,0,0,63,35,20,0,0,0,0,57
"Florida","Hillsborough",1996,366,277,71,15,3,0,0,195,80,42,22,23,310,0,11
"Florida","Holmes",1996,122,111,11,0,0,0,0,93,50,31,0,0,122,0,0
"Florida","Lee",1996,366,328,35,3,0,0,0,136,51,36,0,0,362,0,4
"Florida","Leon",1996,364,303,54,7,0,0,0,140,64,33,0,0,273,0,91
"Florida","Liberty",1996,363,310,49,4,0,0,0,119,54,38,0,0,363,0,0
"Florida","Manatee",1996,366,309,47,9,1,0,0,166,67,38,0,0,362,0,4
"Florida","Martin",1996,30,29,1,0,0,0,0,53,39,14,0,0,0,0,30
"Florida","Miami-Dade",1996,366,287,71,7,1,0,0,182,64,40,2,83,232,39,10
"Florida","Nassau",1996,61,59,2,0,0,0,0,56,31,22,0,0,0,0,61
"Florida","Orange",1996,366,298,60,7,1,0,0,159,64,38,16,66,277,0,7
"Florida","Osceola",1996,363,318,38,7,0,0,0,143,54,36,0,0,363,0,0
"Florida","Palm Beach",1996,366,334,30,2,0,0,0,133,49,36,18,23,317,0,8
"Florida","Pasco",1996,365,301,59,5,0,0,0,126,67,39,0,0,365,0,0
"Florida","Pinellas",1996,366,314,47,5,0,0,0,143,64,38,11,48,302,0,5
"Florida","Polk",1996,366,319,43,4,0,0,0,136,54,36,0,0,362,0,4
"Florida","Putnam",1996,61,60,1,0,0,0,0,54,29,19,0,0,0,0,61
"Florida","Sarasota",1996,366,289,70,7,0,0,0,150,64,43,140,0,203,0,23
"Florida","Seminole",1996,364,308,54,2,0,0,0,112,61,35,0,0,361,0,3
"Florida","St. Johns",1996,354,310,41,2,1,0,0,154,61,35,0,0,354,0,0
"Florida","St. Lucie",1996,364,347,17,0,0,0,0,93,47,32,0,0,364,0,0
"Florida","Volusia",1996,364,312,50,2,0,0,0,105,58,36,0,0,360,0,4
"Georgia","Bibb",1996,17,17,0,0,0,0,0,37,31,20,0,0,0,0,17
"Georgia","Charlton",1996,101,74,27,0,0,0,0,74,59,40,0,0,0,101,0
"Georgia","Chatham",1996,256,206,45,5,0,0,0,140,67,39,0,0,232,0,24
"Georgia","Chattooga",1996,54,53,1,0,0,0,0,73,24,17,0,0,0,0,54
"Georgia","Dawson",1996,240,164,67,8,1,0,0,174,84,44,0,0,240,0,0
"Georgia","DeKalb",1996,366,247,76,23,17,3,0,215,108,43,4,180,181,0,1
"Georgia","Dougherty",1996,10,10,0,0,0,0,0,25,25,16,0,0,0,0,10
"Georgia","Douglas",1996,59,58,1,0,0,0,0,52,32,20,0,0,0,0,59
"Georgia","Elbert",1996,47,46,1,0,0,0,0,52,33,22,0,0,0,0,47
"Georgia","Fannin",1996,239,164,65,10,0,0,0,150,84,45,0,0,239,0,0
"Georgia","Fulton",1996,366,181,142,22,17,4,0,210,105,51,7,208,148,0,3
"Georgia","Glynn",1996,241,199,37,5,0,0,0,119,61,40,0,0,232,0,9
"Georgia","Gwinnett",1996,215,124,59,23,8,1,0,203,112,48,0,0,215,0,0
"Georgia","Muscogee",1996,260,179,61,18,2,0,0,156,97,45,0,0,244,0,16
"Georgia","Paulding",1996,309,195,83,21,10,0,0,197,101,45,0,73,236,0,0
"Georgia","Pike",1996,208,142,41,14,10,1,0,213,108,41,0,0,208,0,0
"Georgia","Richmond",1996,254,178,54,18,4,0,0,169,93,43,0,0,244,0,10
"Georgia","Rockdale",1996,360,254,64,28,13,1,0,218,115,39,0,116,244,0,0
"Georgia","Spalding",1996,52,52,0,0,0,0,0,45,32,19,0,0,0,0,52
"Georgia","Washington",1996,53,50,3,0,0,0,0,61,47,27,0,0,0,0,53
"Hawaii","Honolulu",1996,366,366,0,0,0,0,0,48,31,20,129,2,175,0,60
"Hawaii","Kauai",1996,57,57,0,0,0,0,0,38,27,17,0,0,0,0,57
"Hawaii","Maui",1996,243,241,2,0,0,0,0,53,24,14,0,0,0,66,177
"Idaho","Ada",1996,366,332,34,0,0,0,0,80,49,30,176,120,0,0,70
"Idaho","Bannock",1996,364,318,45,1,0,0,0,119,51,36,0,171,0,0,193
"Idaho","Blaine",1996,57,56,1,0,0,0,0,59,32,15,0,0,0,0,57
"Idaho","Bonner",1996,113,108,5,0,0,0,0,93,38,19,0,0,0,0,113
"Idaho","Bonneville",1996,61,55,6,0,0,0,0,73,47,20,0,0,0,0,61
"Idaho","Butte",1996,329,274,54,1,0,0,0,119,61,40,0,0,313,16,0
"Idaho","Canyon",1996,57,49,8,0,0,0,0,89,55,31,0,0,0,0,57
"Idaho","Caribou",1996,61,59,2,0,0,0,0,62,41,17,0,0,0,0,61
"Idaho","Custer",1996,101,99,2,0,0,0,0,57,23,9,0,0,0,101,0
"Idaho","Kootenai",1996,118,103,13,2,0,0,0,135,52,25,0,0,0,0,118
"Idaho","Lemhi",1996,131,117,14,0,0,0,0,83,51,16,0,0,0,75,56
"Idaho","Lewis",1996,47,44,3,0,0,0,0,56,44,27,0,0,0,0,47
"Idaho","Madison",1996,59,56,3,0,0,0,0,60,41,21,0,0,0,0,59
"Idaho","Minidoka",1996,58,55,3,0,0,0,0,54,42,16,0,0,0,0,58
"Idaho","Nez Perce",1996,360,353,7,0,0,0,0,71,39,18,319,0,0,0,41
"Idaho","Power",1996,84,22,40,16,4,1,1,321,137,68,0,0,0,0,84
"Idaho","Shoshone",1996,120,110,10,0,0,0,0,77,50,25,0,0,0,0,120
"Idaho","Twin Falls",1996,58,56,2,0,0,0,0,57,41,19,0,0,0,0,58
"Illinois","Adams",1996,365,325,33,4,3,0,0,172,51,31,0,0,357,0,8
"Illinois","Champaign",1996,366,308,46,10,2,0,0,166,71,32,0,0,357,0,9
"Illinois","Coles",1996,59,59,0,0,0,0,0,44,28,14,0,0,0,0,59
"Illinois","Cook",1996,366,169,169,21,4,3,0,215,83,51,4,273,58,0,31
"Illinois","DuPage",1996,364,339,19,6,0,0,0,143,47,27,0,0,338,0,26
"Illinois","Effingham",1996,225,164,46,13,2,0,0,192,87,42,0,0,225,0,0
"Illinois","Jackson",1996,61,61,0,0,0,0,0,45,29,17,0,0,0,0,61
"Illinois","Jersey",1996,229,177,40,10,2,0,0,177,74,42,0,0,229,0,0
"Illinois","Jo Daviess",1996,205,161,30,10,4,0,0,185,80,38,0,0,205,0,0
"Illinois","Kane",1996,359,325,26,8,0,0,0,140,50,29,0,0,359,0,0
"Illinois","La Salle",1996,366,333,33,0,0,0,0,93,49,22,0,0,0,0,366
"Illinois","Lake",1996,366,326,32,5,1,2,0,205,58,31,0,5,361,0,0
"Illinois","Macon",1996,362,294,48,15,5,0,0,182,77,34,0,0,345,0,17
"Illinois","Macoupin",1996,364,305,40,14,5,0,0,185,74,36,6,0,352,0,6
"Illinois","Madison",1996,366,226,105,23,11,1,0,202,100,44,6,0,215,0,145
"Illinois","McHenry",1996,366,323,35,5,3,0,0,161,51,31,0,0,366,0,0
"Illinois","Peoria",1996,366,315,39,12,0,0,0,147,64,36,151,0,213,0,2
"Illinois","Randolph",1996,366,291,57,17,1,0,0,166,67,36,0,0,306,0,60
"Illinois","Rock Island",1996,366,342,20,4,0,0,0,122,46,30,0,0,348,0,18
"Illinois","Saint Clair",1996,366,314,47,5,0,0,0,143,58,35,0,224,130,0,12
"Illinois","Sangamon",1996,366,311,46,7,2,0,0,151,61,33,35,0,328,0,3
"Illinois","Tazewell",1996,60,59,1,0,0,0,0,53,34,20,0,0,0,0,60
"Illinois","Will",1996,366,300,52,14,0,0,0,147,77,34,1,60,296,0,9
"Illinois","Winnebago",1996,366,332,25,8,1,0,0,161,49,31,72,0,288,0,6
"Indiana","Allen",1996,366,272,61,24,9,0,0,179,97,28,158,0,181,0,27
"Indiana","Clark",1996,207,145,46,14,2,0,0,172,93,42,0,0,174,0,33
"Indiana","DeKalb",1996,362,304,49,9,0,0,0,136,61,28,11,155,167,0,29
"Indiana","Dubois",1996,55,55,0,0,0,0,0,50,37,21,0,0,0,0,55
"Indiana","Elkhart",1996,179,109,46,16,8,0,0,197,108,47,0,0,179,0,0
"Indiana","Floyd",1996,214,114,62,25,11,2,0,208,136,49,0,0,214,0,0
"Indiana","Hamilton",1996,181,97,49,25,9,1,0,205,126,49,0,0,181,0,0
"Indiana","Hancock",1996,181,92,50,29,9,1,0,204,129,50,0,0,181,0,0
"Indiana","Jasper",1996,65,65,0,0,0,0,0,46,30,19,0,0,0,0,65
"Indiana","Knox",1996,358,257,72,24,5,0,0,177,90,38,0,0,358,0,0
"Indiana","LaPorte",1996,173,98,53,12,7,3,0,213,115,47,0,0,173,0,0
"Indiana","Lake",1996,366,238,104,17,6,1,0,204,84,43,9,174,127,0,56
"Indiana","Madison",1996,211,111,53,33,13,1,0,208,133,49,0,0,183,0,28
"Indiana","Marion",1996,366,258,69,29,9,1,0,221,101,41,28,149,162,0,27
"Indiana","Porter",1996,353,279,49,17,5,2,1,504,87,31,0,0,172,0,181
"Indiana","Posey",1996,80,77,3,0,0,0,0,71,48,37,0,0,80,0,0
"Indiana","St. Joseph",1996,366,283,53,21,9,0,0,185,90,34,18,168,173,0,7
"Indiana","Tippecanoe",1996,98,97,1,0,0,0,0,61,40,23,1,92,0,0,5
"Indiana","Vanderburgh",1996,365,246,67,40,12,0,0,195,108,34,164,1,181,0,19
"Indiana","Vermillion",1996,56,55,1,0,0,0,0,52,35,16,0,0,0,0,56
"Indiana","Vigo",1996,366,274,43,31,18,0,0,200,115,29,159,0,182,0,25
"Indiana","Wabash",1996,213,140,46,20,7,0,0,177,108,42,0,0,213,0,0
"Indiana","Warrick",1996,183,73,65,31,14,0,0,195,143,64,0,0,183,0,0
"Iowa","Black Hawk",1996,57,55,2,0,0,0,0,69,44,26,0,0,0,0,57
"Iowa","Cerro Gordo",1996,352,300,51,0,1,0,0,166,55,29,0,0,0,0,352
"Iowa","Clinton",1996,351,332,19,0,0,0,0,65,44,23,0,0,0,0,351
"Iowa","Delaware",1996,53,52,1,0,0,0,0,51,35,18,0,0,0,0,53
"Iowa","Emmet",1996,41,40,1,0,0,0,0,60,30,14,0,0,0,0,41
"Iowa","Linn",1996,366,350,16,0,0,0,0,93,43,27,27,0,285,0,54
"Iowa","Muscatine",1996,57,55,2,0,0,0,0,61,41,27,0,0,0,0,57
"Iowa","Polk",1996,366,326,38,2,0,0,0,119,53,31,69,0,207,0,90
"Iowa","Scott",1996,366,212,139,14,1,0,0,159,74,46,0,0,149,0,217
"Iowa","Union",1996,48,47,1,0,0,0,0,61,40,22,0,0,0,0,48
"Iowa","Van Buren",1996,349,315,31,3,0,0,0,119,50,33,0,0,349,0,0
"Iowa","Woodbury",1996,52,43,9,0,0,0,0,77,59,24,0,0,0,0,52
"Kansas","Cloud",1996,51,50,1,0,0,0,0,54,29,20,0,0,0,0,51
"Kansas","Ford",1996,43,42,1,0,0,0,0,56,33,19,0,0,0,0,43
"Kansas","Greeley",1996,56,50,6,0,0,0,0,76,51,19,0,0,0,0,56
"Kansas","Johnson",1996,21,19,2,0,0,0,0,61,50,25,0,0,0,0,21
"Kansas","Kearny",1996,30,26,4,0,0,0,0,72,57,23,0,0,0,0,30
"Kansas","Miami",1996,155,107,37,9,2,0,0,182,100,46,0,0,155,0,0
"Kansas","Morton",1996,53,49,3,1,0,0,0,124,39,19,0,0,0,0,53
"Kansas","Neosho",1996,48,46,2,0,0,0,0,61,32,21,0,0,0,0,48
"Kansas","Pawnee",1996,208,180,24,4,0,0,0,115,58,34,7,0,201,0,0
"Kansas","Sedgwick",1996,366,277,81,6,1,1,0,207,77,40,54,0,303,0,9
"Kansas","Shawnee",1996,56,53,3,0,0,0,0,66,38,21,0,0,0,0,56
"Kansas","Sherman",1996,143,139,4,0,0,0,0,70,42,28,17,0,79,0,47
"Kansas","Wyandotte",1996,366,200,117,45,4,0,0,185,104,48,0,162,156,0,48
"Kentucky","Bell",1996,366,318,40,7,1,0,0,151,58,32,145,0,206,0,15
"Kentucky","Boone",1996,214,157,48,7,2,0,0,187,87,40,0,0,214,0,0
"Kentucky","Boyd",1996,366,282,67,16,1,0,0,177,80,38,20,117,175,0,54
"Kentucky","Bullitt",1996,364,286,58,18,2,0,0,169,84,35,0,190,173,0,1
"Kentucky","Campbell",1996,361,292,48,17,3,1,0,209,80,36,0,201,154,0,6
"Kentucky","Christian",1996,300,211,74,15,0,0,0,147,87,44,0,0,296,0,4
