"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Alaska","Ketchikan Gateway ",1995,56,45,11,0,0,0,0,66,57,19,0,0,0,0,56
"Arizona","Cochise",1995,305,217,86,2,0,0,0,112,71,45,0,0,261,19,25
"Arizona","Coconino",1995,362,233,128,1,0,0,0,101,77,48,0,0,359,1,2
"Arizona","Gila",1995,141,127,14,0,0,0,0,99,49,23,0,0,0,83,58
"Arizona","Graham",1995,60,54,6,0,0,0,0,88,51,30,0,0,0,0,60
"Arizona","Maricopa",1995,365,52,224,72,17,0,0,185,126,74,69,106,182,0,8
"Arizona","Navajo",1995,116,116,0,0,0,0,0,43,25,14,0,0,0,89,27
"Arizona","Pima",1995,365,169,168,25,3,0,0,166,93,51,51,101,199,0,14
"Arizona","Santa Cruz",1995,67,59,8,0,0,0,0,85,53,30,0,0,0,0,67
"Arizona","Yavapai",1995,60,59,1,0,0,0,0,58,31,18,0,0,0,0,60
"Arizona","Yuma",1995,186,148,33,5,0,0,0,143,64,37,0,0,153,0,33
"Arkansas","Arkansas",1995,57,52,5,0,0,0,0,66,48,22,0,0,0,0,57
"Arkansas","Ashley",1995,61,58,3,0,0,0,0,66,43,25,0,0,0,0,61
"Arkansas","Clark",1995,266,198,55,12,1,0,0,151,87,42,0,0,266,0,0
"Arkansas","Craighead",1995,58,53,5,0,0,0,0,61,46,21,0,0,0,0,58
"Arkansas","Crittenden",1995,365,254,66,37,6,2,0,219,108,42,0,0,363,0,2
"Arkansas","Garland",1995,57,56,1,0,0,0,0,52,37,21,0,0,0,0,57
"Arkansas","Jefferson",1995,57,50,7,0,0,0,0,60,51,19,0,0,0,0,57
"Arkansas","Marion",1995,60,60,0,0,0,0,0,43,32,16,0,0,0,0,60
"Arkansas","Miller",1995,58,56,2,0,0,0,0,52,42,22,0,0,0,0,58
"Arkansas","Montgomery",1995,364,305,48,11,0,0,0,122,67,36,0,0,364,0,0
"Arkansas","Newton",1995,352,279,69,4,0,0,0,126,67,39,0,0,306,46,0
"Arkansas","Ouachita",1995,59,58,1,0,0,0,0,52,36,19,0,0,0,0,59
"Arkansas","Phillips",1995,54,53,1,0,0,0,0,52,40,21,0,0,0,0,54
"Arkansas","Polk",1995,54,53,1,0,0,0,0,53,37,22,0,0,0,0,54
"Arkansas","Pope",1995,56,56,0,0,0,0,0,46,40,20,0,0,0,0,56
"Arkansas","Pulaski",1995,365,255,68,36,6,0,0,187,101,42,46,45,268,0,6
"Arkansas","Sebastian",1995,58,56,2,0,0,0,0,52,41,24,0,0,0,0,58
"Arkansas","Union",1995,57,56,1,0,0,0,0,56,43,20,0,0,0,0,57
"Arkansas","Washington",1995,58,58,0,0,0,0,0,48,33,23,0,0,0,0,58
"Arkansas","White",1995,54,52,2,0,0,0,0,54,42,21,0,0,0,0,54
"California","Alameda",1995,365,289,54,10,8,4,0,210,68,38,3,180,177,0,5
"California","Amador",1995,365,239,74,37,14,1,0,207,108,42,1,0,364,0,0
"California","Butte",1995,365,269,87,8,1,0,0,151,77,39,32,105,221,0,7
"California","Calaveras",1995,365,226,82,39,17,1,0,202,119,43,2,0,360,0,3
"California","Colusa",1995,362,248,91,21,2,0,0,161,84,40,0,0,278,0,84
"California","Contra Costa",1995,365,290,57,12,4,2,0,209,67,39,3,152,206,0,4
"California","Del Norte",1995,281,278,3,0,0,0,0,59,39,30,0,0,230,32,19
"California","El Dorado",1995,365,184,119,34,27,1,0,208,133,50,50,7,295,11,2
"California","Fresno",1995,365,136,108,59,48,14,0,222,172,68,23,111,220,0,11
"California","Glenn",1995,365,245,93,26,1,0,0,154,97,44,0,0,333,0,32
"California","Humboldt",1995,57,56,1,0,0,0,0,57,30,18,0,0,0,0,57
"California","Imperial",1995,365,99,147,67,40,12,0,250,164,76,28,63,252,0,22
"California","Inyo",1995,365,274,64,8,4,3,12,3825,80,39,1,0,235,9,120
"California","Kern",1995,365,109,100,51,71,34,0,230,197,86,1,57,279,0,28
"California","Kings",1995,364,212,128,23,1,0,0,163,93,46,0,103,234,0,27
"California","Lake",1995,362,357,5,0,0,0,0,77,42,28,0,0,358,0,4
"California","Los Angeles",1995,365,44,107,109,45,60,0,256,212,107,29,161,173,0,2
"California","Madera",1995,364,222,90,39,13,0,0,192,115,43,0,0,347,0,17
"California","Marin",1995,365,347,17,1,0,0,0,105,43,29,17,198,114,29,7
"California","Mariposa",1995,365,201,84,59,21,0,0,195,136,47,0,0,363,2,0
"California","Mendocino",1995,365,359,6,0,0,0,0,84,42,31,31,47,270,0,17
"California","Merced",1995,362,190,79,59,30,4,0,209,147,49,0,35,313,0,14
"California","Modoc",1995,54,46,8,0,0,0,0,62,54,22,0,0,0,0,54
"California","Mono",1995,365,282,76,5,2,0,0,190,71,42,37,0,319,0,9
"California","Monterey",1995,365,339,25,1,0,0,0,122,48,35,0,42,317,0,6
"California","Napa",1995,365,343,14,7,1,0,0,177,44,31,16,121,225,0,3
"California","Nevada",1995,303,194,80,26,3,0,0,166,100,44,0,0,303,0,0
"California","Orange",1995,365,128,165,65,6,1,0,204,109,61,3,225,133,0,4
"California","Placer",1995,365,213,91,36,21,4,0,215,126,46,3,120,240,0,2
"California","Plumas",1995,259,150,87,21,1,0,0,177,97,49,0,0,234,0,25
"California","Riverside",1995,365,82,112,71,47,53,0,259,206,93,5,90,230,0,40
"California","Sacramento",1995,365,190,121,25,21,8,0,224,143,50,45,79,221,0,20
"California","San Benito",1995,364,268,64,30,2,0,0,192,93,42,0,0,357,7,0
"California","San Bernardino",1995,365,56,115,77,44,73,0,273,222,103,0,133,227,1,4
"California","San Diego",1995,365,108,127,88,35,7,0,218,154,77,0,95,269,0,1
"California","San Francisco",1995,365,333,32,0,0,0,0,90,49,34,8,219,135,0,3
"California","San Joaquin",1995,365,255,78,22,9,1,0,202,87,42,19,119,201,0,26
"California","San Luis Obispo",1995,365,253,87,24,1,0,0,154,90,42,1,35,322,0,7
"California","San Mateo",1995,365,331,29,3,2,0,0,185,49,35,2,182,179,0,2
"California","Santa Barbara",1995,365,150,157,45,11,2,0,214,119,54,7,30,327,0,1
"California","Santa Clara",1995,365,244,97,11,12,1,0,204,87,43,5,172,185,0,3
"California","Santa Cruz",1995,365,340,25,0,0,0,0,100,47,36,0,9,337,0,19
"California","Shasta",1995,339,257,58,24,0,0,0,143,84,43,0,0,328,0,11
"California","Siskiyou",1995,321,315,6,0,0,0,0,74,44,30,0,0,300,0,21
"California","Solano",1995,365,308,44,9,4,0,0,185,61,36,22,97,242,0,4
"California","Sonoma",1995,365,337,23,4,1,0,0,161,47,37,0,101,260,0,4
"California","Stanislaus",1995,365,209,107,28,18,3,0,206,119,46,7,131,205,0,22
"California","Sutter",1995,365,228,85,37,15,0,0,195,115,44,12,84,250,0,19
"California","Tehama",1995,313,207,68,29,9,0,0,195,105,41,0,0,298,0,15
"California","Trinity",1995,55,55,0,0,0,0,0,38,26,15,0,0,0,0,55
"California","Tulare",1995,365,141,86,88,46,4,0,207,164,74,3,89,246,17,10
"California","Tuolumne",1995,364,225,86,41,12,0,0,200,115,44,7,0,357,0,0
"California","Ventura",1995,365,134,103,63,43,22,0,241,179,67,0,65,298,0,2
"California","Yolo",1995,365,293,58,10,4,0,0,164,74,37,14,0,328,0,23
"Canada","New Brunswick",1995,125,117,8,0,0,0,0,97,46,31,0,0,125,0,0
"Colorado","Adams",1995,365,228,129,8,0,0,0,127,67,46,5,237,91,0,32
"Colorado","Alamosa",1995,356,346,9,1,0,0,0,102,35,19,0,0,0,16,340
"Colorado","Arapahoe",1995,365,227,133,5,0,0,0,115,74,47,1,222,141,0,1
"Colorado","Archuleta",1995,335,305,30,0,0,0,0,72,47,27,0,0,0,0,335
"Colorado","Boulder",1995,365,292,65,8,0,0,0,119,64,38,91,0,256,0,18
"Colorado","Delta",1995,342,333,9,0,0,0,0,58,38,20,0,0,0,0,342
"Colorado","Denver",1995,365,166,190,9,0,0,0,136,77,52,36,251,69,0,9
"Colorado","Douglas",1995,183,114,60,9,0,0,0,126,90,47,0,0,161,0,22
"Colorado","Eagle",1995,142,142,0,0,0,0,0,37,22,15,0,0,0,0,142
"Colorado","El Paso",1995,365,252,88,25,0,0,0,110,71,46,8,213,130,0,14
"Colorado","Fremont",1995,290,288,2,0,0,0,0,56,30,15,0,0,0,0,290
"Colorado","Garfield",1995,60,53,7,0,0,0,0,60,53,25,0,0,0,0,60
"Colorado","Gunnison",1995,339,240,98,1,0,0,0,101,64,46,0,0,314,0,25
"Colorado","Jackson",1995,90,90,0,0,0,0,0,30,20,8,0,0,0,90,0
"Colorado","Jefferson",1995,365,261,82,19,3,0,0,156,87,44,20,44,300,0,1
"Colorado","La Plata",1995,365,315,50,0,0,0,0,84,54,40,0,46,307,0,12
"Colorado","Larimer",1995,365,268,90,7,0,0,0,136,67,45,46,0,316,0,3
"Colorado","Mesa",1995,365,340,25,0,0,0,0,60,48,31,299,0,0,0,66
"Colorado","Montezuma",1995,358,292,66,0,0,0,0,90,58,44,0,0,356,2,0
"Colorado","Montrose",1995,6,6,0,0,0,0,0,38,38,29,0,0,0,0,6
"Colorado","Pitkin",1995,340,329,11,0,0,0,0,66,38,18,0,0,0,8,332
"Colorado","Prowers",1995,337,314,21,2,0,0,0,113,45,20,0,0,0,0,337
"Colorado","Pueblo",1995,51,48,3,0,0,0,0,73,42,20,0,0,0,0,51
"Colorado","Routt",1995,350,300,50,0,0,0,0,93,57,20,0,0,0,0,350
"Colorado","San Juan",1995,100,100,0,0,0,0,0,35,20,10,0,0,0,100,0
"Colorado","San Miguel",1995,320,280,40,0,0,0,0,83,55,25,0,0,0,0,320
"Colorado","Summit",1995,51,47,4,0,0,0,0,72,44,17,0,0,0,0,51
"Colorado","Teller",1995,96,67,23,4,2,0,0,176,76,36,0,0,0,0,96
"Colorado","Weld",1995,365,300,61,4,0,0,0,115,58,38,75,0,278,0,12
"Connecticut","Fairfield",1995,365,258,74,16,10,7,0,226,97,44,56,158,145,0,6
"Connecticut","Hartford",1995,365,292,50,15,6,2,0,208,77,39,107,116,141,0,1
"Connecticut","Litchfield",1995,239,181,36,15,6,1,0,202,97,42,0,0,214,0,25
"Connecticut","Middlesex",1995,233,180,23,19,8,3,0,219,119,39,0,0,206,0,27
"Connecticut","New Haven",1995,365,260,79,14,6,6,0,238,84,43,2,203,135,0,25
"Connecticut","New London",1995,235,191,31,5,5,3,0,215,77,38,0,0,209,0,26
"Connecticut","Tolland",1995,276,219,37,14,4,2,0,209,87,36,0,77,199,0,0
"Connecticut","Windham",1995,284,227,31,16,8,2,0,215,100,38,0,0,268,0,16
"Country Of Mexico","BAJA CALIFORNIA NORTE",1995,31,21,8,2,0,0,0,102,90,46,2,24,5,0,0
"Country Of Mexico","CHIHUAHUA STATE",1995,290,153,109,20,7,0,1,896,100,50,81,0,158,0,51
"Country Of Mexico","SONORA",1995,70,39,31,0,0,0,0,96,78,46,0,0,0,0,70
"Delaware","Kent",1995,192,111,51,23,5,2,0,213,115,47,0,0,192,0,0
"Delaware","New Castle",1995,365,238,81,23,17,6,0,232,122,43,13,116,218,0,18
"Delaware","Sussex",1995,239,154,57,23,5,0,0,197,108,42,0,0,208,0,31
"District Of Columbia","District of Columbia",1995,365,198,113,35,16,3,0,219,115,48,26,164,127,45,3
"Florida","Alachua",1995,61,61,0,0,0,0,0,46,27,18,0,0,0,0,61
"Florida","Bay",1995,55,53,2,0,0,0,0,64,34,20,0,0,0,0,55
"Florida","Brevard",1995,365,313,51,1,0,0,0,119,58,38,0,0,364,0,1
"Florida","Broward",1995,365,314,48,2,1,0,0,161,58,38,29,72,262,0,2
"Florida","Citrus",1995,101,74,27,0,0,0,0,75,58,36,0,0,0,101,0
"Florida","Collier",1995,59,58,1,0,0,0,0,56,22,14,0,0,0,0,59
"Florida","Duval",1995,365,294,59,11,1,0,0,154,71,39,31,75,250,0,9
"Florida","Escambia",1995,364,273,60,24,7,0,0,177,90,41,0,0,362,0,2
"Florida","Gulf",1995,54,53,1,0,0,0,0,64,31,18,0,0,0,0,54
"Florida","Hamilton",1995,58,58,0,0,0,0,0,49,36,19,0,0,0,0,58
"Florida","Hillsborough",1995,365,264,80,19,2,0,0,197,87,42,46,33,276,0,10
"Florida","Lee",1995,365,327,35,3,0,0,0,115,51,36,0,0,363,0,2
"Florida","Leon",1995,265,207,53,5,0,0,0,147,71,38,0,0,265,0,0
"Florida","Liberty",1995,331,273,55,3,0,0,0,133,67,40,0,0,331,0,0
"Florida","Manatee",1995,365,302,55,8,0,0,0,129,71,38,0,0,364,0,1
"Florida","Miami-Dade",1995,365,295,56,12,2,0,0,156,67,40,11,51,275,22,6
"Florida","Nassau",1995,61,61,0,0,0,0,0,50,34,21,0,0,0,0,61
"Florida","Orange",1995,365,278,68,19,0,0,0,133,84,39,17,41,305,0,2
"Florida","Osceola",1995,365,321,41,3,0,0,0,119,54,37,0,0,365,0,0
"Florida","Palm Beach",1995,365,328,37,0,0,0,0,93,51,37,28,69,267,0,1
"Florida","Pasco",1995,352,291,53,8,0,0,0,122,67,39,0,0,352,0,0
"Florida","Pinellas",1995,365,303,55,7,0,0,0,129,67,39,13,67,283,0,2
"Florida","Polk",1995,365,314,43,8,0,0,0,143,61,36,0,0,361,0,4
"Florida","Putnam",1995,61,61,0,0,0,0,0,45,29,19,0,0,0,0,61
"Florida","Sarasota",1995,365,246,110,8,1,0,0,154,65,44,174,0,181,0,10
"Florida","Seminole",1995,362,307,50,4,1,0,0,151,64,37,0,0,360,0,2
"Florida","St. Johns",1995,354,327,23,3,1,0,0,161,48,34,0,0,354,0,0
"Florida","St. Lucie",1995,92,86,6,0,0,0,0,80,47,28,0,0,92,0,0
"Florida","Volusia",1995,365,316,48,1,0,0,0,122,58,37,0,0,362,0,3
"Georgia","Charlton",1995,100,68,32,0,0,0,0,88,61,41,0,0,0,100,0
"Georgia","Chatham",1995,238,196,37,5,0,0,0,119,64,36,0,0,201,0,37
"Georgia","Chattooga",1995,58,56,2,0,0,0,0,67,42,19,0,0,0,0,58
"Georgia","Dawson",1995,273,178,82,12,1,0,0,179,84,46,0,0,273,0,0
"Georgia","DeKalb",1995,365,237,65,38,19,6,0,225,133,43,9,146,206,0,4
"Georgia","Douglas",1995,276,165,62,35,10,4,0,215,129,44,0,0,264,0,12
"Georgia","Elbert",1995,42,42,0,0,0,0,0,45,32,24,0,0,0,0,42
"Georgia","Fannin",1995,257,175,71,11,0,0,0,140,84,45,0,0,257,0,0
"Georgia","Fulton",1995,365,230,82,32,11,10,0,224,129,43,70,125,160,0,10
"Georgia","Glynn",1995,145,131,12,2,0,0,0,129,50,33,0,0,145,0,0
"Georgia","Gwinnett",1995,219,106,79,24,9,1,0,204,115,51,0,0,219,0,0
"Georgia","Muscogee",1995,280,173,74,26,7,0,0,185,108,45,0,0,274,0,6
"Georgia","Paulding",1995,246,132,64,36,14,0,0,197,129,48,0,0,246,0,0
"Georgia","Pike",1995,266,145,79,29,13,0,0,192,129,48,0,0,266,0,0
"Georgia","Richmond",1995,270,160,77,29,4,0,0,185,105,45,0,0,270,0,0
"Georgia","Rockdale",1995,364,238,74,30,17,5,0,229,119,39,0,97,267,0,0
"Georgia","Spalding",1995,56,56,0,0,0,0,0,50,35,21,0,0,0,0,56
"Georgia","Washington",1995,59,54,5,0,0,0,0,62,46,23,0,0,0,0,59
"Hawaii","Hawaii",1995,150,150,0,0,0,0,0,45,37,30,0,0,150,0,0
"Hawaii","Honolulu",1995,365,363,2,0,0,0,0,62,38,22,148,2,157,0,58
"Hawaii","Kauai",1995,57,57,0,0,0,0,0,34,23,15,0,0,0,0,57
"Hawaii","Maui",1995,225,224,1,0,0,0,0,60,37,28,0,0,169,56,0
"Idaho","Ada",1995,363,325,38,0,0,0,0,87,51,30,293,0,0,0,70
"Idaho","Bannock",1995,365,337,28,0,0,0,0,72,45,33,0,182,23,0,160
"Idaho","Blaine",1995,58,58,0,0,0,0,0,36,27,17,0,0,0,0,58
"Idaho","Bonner",1995,116,109,7,0,0,0,0,63,42,21,0,0,0,0,116
"Idaho","Bonneville",1995,62,61,1,0,0,0,0,56,36,20,0,0,0,0,62
"Idaho","Butte",1995,351,332,19,0,0,0,0,61,48,40,0,0,344,7,0
"Idaho","Canyon",1995,59,49,10,0,0,0,0,64,60,34,0,0,0,0,59
"Idaho","Caribou",1995,61,59,2,0,0,0,0,60,32,16,0,0,0,0,61
"Idaho","Custer",1995,103,103,0,0,0,0,0,30,18,8,0,0,0,103,0
"Idaho","Kootenai",1995,117,108,9,0,0,0,0,63,49,26,0,0,0,0,117
"Idaho","Lemhi",1995,136,126,10,0,0,0,0,81,46,13,0,0,0,78,58
"Idaho","Lewis",1995,54,48,6,0,0,0,0,86,51,31,0,0,0,0,54
"Idaho","Madison",1995,60,58,2,0,0,0,0,63,40,19,0,0,0,0,60
"Idaho","Minidoka",1995,61,60,1,0,0,0,0,59,37,19,0,0,0,0,61
"Idaho","Nez Perce",1995,348,327,21,0,0,0,0,85,43,20,309,0,0,0,39
"Idaho","Shoshone",1995,121,101,20,0,0,0,0,81,57,25,0,0,0,0,121
"Idaho","Twin Falls",1995,61,59,2,0,0,0,0,81,31,20,0,0,0,0,61
"Illinois","Adams",1995,358,325,25,8,0,0,0,129,48,31,0,0,345,0,13
"Illinois","Champaign",1995,364,285,55,21,3,0,0,159,90,33,0,0,361,0,3
"Illinois","Coles",1995,59,59,0,0,0,0,0,46,33,13,0,0,0,0,59
"Illinois","Cook",1995,365,165,164,14,18,4,0,222,100,52,4,258,75,0,28
"Illinois","DuPage",1995,363,323,30,8,2,0,0,187,55,27,0,0,344,0,19
"Illinois","Effingham",1995,225,134,68,18,5,0,0,169,101,46,0,0,225,0,0
"Illinois","Jackson",1995,59,58,1,0,0,0,0,53,38,18,0,0,0,0,59
"Illinois","Jersey",1995,228,168,39,16,5,0,0,174,93,43,0,0,228,0,0
"Illinois","Jo Daviess",1995,252,175,55,20,2,0,0,154,93,39,0,0,252,0,0
"Illinois","Kane",1995,365,310,36,12,6,1,0,205,71,29,0,0,365,0,0
"Illinois","La Salle",1995,360,314,46,0,0,0,0,81,53,23,0,0,0,0,360
"Illinois","Lake",1995,365,301,41,12,9,2,0,203,80,32,0,6,359,0,0
"Illinois","Macon",1995,363,299,45,17,2,0,0,177,77,31,0,0,347,0,16
"Illinois","Macoupin",1995,365,302,41,20,2,0,0,197,80,33,5,0,356,0,4
"Illinois","Madison",1995,365,202,117,23,22,1,0,202,115,46,9,0,244,0,112
"Illinois","McHenry",1995,359,291,46,14,8,0,0,197,77,31,0,0,359,0,0
"Illinois","Peoria",1995,365,277,68,14,6,0,0,159,87,40,159,0,206,0,0
"Illinois","Randolph",1995,365,258,84,22,0,1,0,203,84,40,0,0,294,0,71
"Illinois","Rock Island",1995,362,329,26,7,0,0,0,126,50,30,0,0,349,0,13
"Illinois","Saint Clair",1995,365,286,56,20,2,1,0,207,71,39,0,229,129,0,7
"Illinois","Sangamon",1995,365,309,40,14,2,0,0,172,71,33,40,0,319,0,6
"Illinois","Tazewell",1995,58,58,0,0,0,0,0,49,39,19,0,0,0,0,58
"Illinois","Will",1995,363,304,38,15,6,0,0,182,74,31,0,9,339,0,15
"Illinois","Winnebago",1995,365,305,44,12,4,0,0,182,74,35,102,0,262,0,1
"Indiana","Allen",1995,362,262,64,25,11,0,0,197,100,32,154,0,179,0,29
"Indiana","Clark",1995,207,105,56,29,14,3,0,209,143,50,0,0,177,0,30
"Indiana","DeKalb",1995,100,90,10,0,0,0,0,80,52,15,6,69,0,0,25
"Indiana","Dubois",1995,51,47,4,0,0,0,0,58,48,24,0,0,0,0,51
"Indiana","Elkhart",1995,177,107,48,18,4,0,0,185,122,48,0,0,177,0,0
"Indiana","Floyd",1995,183,88,55,27,13,0,0,185,140,54,0,0,183,0,0
"Indiana","Hamilton",1995,183,86,56,29,11,1,0,206,133,51,0,0,183,0,0
"Indiana","Hancock",1995,182,101,51,23,7,0,0,197,115,47,0,0,182,0,0
"Indiana","Jasper",1995,62,62,0,0,0,0,0,47,39,21,0,0,0,0,62
"Indiana","Knox",1995,349,240,77,28,4,0,0,166,93,38,0,0,349,0,0
"Indiana","Kosciusko",1995,161,80,56,21,4,0,0,159,115,51,0,0,161,0,0
"Indiana","LaPorte",1995,194,106,40,27,15,6,0,227,154,48,0,0,179,0,15
"Indiana","Lake",1995,365,220,107,24,11,3,0,225,101,44,5,181,115,0,64
"Indiana","Madison",1995,213,110,59,34,9,1,0,201,133,50,0,0,183,0,30
"Indiana","Marion",1995,365,226,89,35,14,1,0,201,115,44,20,153,154,0,38
"Indiana","Porter",1995,349,262,53,18,13,3,0,204,100,36,0,0,246,0,103
"Indiana","Spencer",1995,181,181,0,0,0,0,0,46,31,18,0,168,0,0,13
"Indiana","St. Joseph",1995,365,270,58,24,12,1,0,201,101,36,16,168,173,0,8
"Indiana","Tippecanoe",1995,269,192,51,23,3,0,0,182,100,39,4,128,129,0,8
"Indiana","Vanderburgh",1995,340,210,74,36,20,0,0,190,122,41,135,1,182,0,22
"Indiana","Vermillion",1995,60,56,4,0,0,0,0,55,45,18,0,0,0,0,60
"Indiana","Vigo",1995,358,266,63,26,3,0,0,164,87,31,152,0,181,0,25
"Indiana","Wabash",1995,269,162,69,30,8,0,0,177,112,44,0,0,269,0,0
"Indiana","Warrick",1995,212,89,70,39,12,2,0,203,140,64,0,0,183,0,29
"Iowa","Black Hawk",1995,55,50,5,0,0,0,0,68,48,31,0,0,0,0,55
"Iowa","Cerro Gordo",1995,340,290,49,1,0,0,0,142,53,31,0,0,0,0,340
"Iowa","Clinton",1995,358,313,45,0,0,0,0,68,53,30,0,0,0,0,358
"Iowa","Delaware",1995,12,12,0,0,0,0,0,38,32,20,0,0,0,0,12
"Iowa","Linn",1995,365,341,24,0,0,0,0,93,44,29,31,0,296,0,38
"Iowa","Polk",1995,365,309,47,9,0,0,0,136,61,37,70,0,237,0,58
"Iowa","Scott",1995,360,269,76,12,3,0,0,156,77,37,0,0,300,0,60
"Iowa","Van Buren",1995,280,247,31,2,0,0,0,105,54,36,0,0,280,0,0
"Iowa","Woodbury",1995,55,49,6,0,0,0,0,59,51,19,0,0,0,0,55
"Kansas","Cloud",1995,45,42,3,0,0,0,0,57,49,26,0,0,0,0,45
"Kansas","Ford",1995,38,36,2,0,0,0,0,77,44,22,0,0,0,0,38
"Kansas","Greeley",1995,57,55,2,0,0,0,0,57,37,17,0,0,0,0,57
"Kansas","Johnson",1995,48,45,3,0,0,0,0,61,43,22,0,0,0,0,48
"Kansas","Morton",1995,26,25,1,0,0,0,0,60,33,19,0,0,0,0,26
"Kansas","Neosho",1995,51,50,1,0,0,0,0,52,45,20,0,0,0,0,51
"Kansas","Sedgwick",1995,365,296,58,10,1,0,0,156,71,35,74,0,272,0,19
"Kansas","Shawnee",1995,39,36,3,0,0,0,0,65,49,24,0,0,0,0,39
"Kansas","Sherman",1995,364,332,31,1,0,0,0,115,49,34,1,0,357,0,6
"Kansas","Wyandotte",1995,365,199,98,58,9,1,0,201,115,47,36,143,133,0,53
"Kentucky","Bell",1995,365,279,69,16,1,0,0,151,80,35,145,0,205,0,15
"Kentucky","Boone",1995,214,146,47,20,1,0,0,195,100,44,0,0,214,0,0
"Kentucky","Boyd",1995,365,260,74,23,8,0,0,195,97,40,16,140,170,0,39
"Kentucky","Bullitt",1995,364,272,70,18,4,0,0,200,84,36,0,162,199,0,3
"Kentucky","Campbell",1995,364,287,52,20,4,1,0,202,80,38,0,205,154,0,5
"Kentucky","Carter",1995,47,43,4,0,0,0,0,57,49,27,0,0,0,0,47
"Kentucky","Christian",1995,91,52,32,7,0,0,0,150,90,47,0,0,91,0,0
"Kentucky","Daviess",1995,365,265,72,24,4,0,0,177,90,35,10,128,185,0,42
"Kentucky","Edmonson",1995,359,224,110,19,6,0,0,187,93,43,0,0,314,45,0
"Kentucky","Fayette",1995,365,262,73,22,8,0,0,197,93,41,8,171,173,0,13
"Kentucky","Floyd",1995,58,56,2,0,0,0,0,75,38,23,0,0,0,0,58
"Kentucky","Graves",1995,214,159,52,3,0,0,0,126,84,44,0,0,214,0,0
"Kentucky","Greenup",1995,203,124,57,20,2,0,0,174,101,46,0,0,203,0,0
"Kentucky","Hancock",1995,213,105,72,28,8,0,0,190,122,51,0,0,213,0,0
"Kentucky","Hardin",1995,234,123,76,27,7,1,0,206,108,48,0,0,210,0,24
"Kentucky","Harlan",1995,59,54,5,0,0,0,0,61,49,30,0,0,0,0,59
"Kentucky","Henderson",1995,365,253,74,30,8,0,0,182,101,41,2,149,172,0,42
"Kentucky","Jefferson",1995,365,230,94,27,14,0,0,197,108,43,39,144,175,0,7
"Kentucky","Jessamine",1995,213,135,59,14,5,0,0,197,100,45,0,0,213,0,0
