"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Arkansas","Ashley",2002,117,75,41,1,0,0,0,118,67,43,0,0,0,117,0
"Arkansas","Clark",2002,364,307,42,12,3,0,0,161,64,36,0,0,364,0,0
"Arkansas","Craighead",2002,97,66,31,0,0,0,0,95,66,40,0,0,0,97,0
"Arkansas","Crittenden",2002,365,257,79,21,6,2,0,202,90,38,0,0,301,64,0
"Arkansas","Faulkner",2002,110,67,43,0,0,0,0,91,70,45,0,0,0,110,0
"Arkansas","Garland",2002,108,79,29,0,0,0,0,92,65,36,0,0,0,108,0
"Arkansas","Jefferson",2002,114,64,48,2,0,0,0,108,70,46,0,0,0,114,0
"Arkansas","Marion",2002,98,79,19,0,0,0,0,75,57,35,0,0,0,98,0
"Arkansas","Miller",2002,116,64,51,1,0,0,0,116,66,48,0,0,0,116,0
"Arkansas","Mississippi",2002,111,68,42,1,0,0,0,102,68,43,0,0,0,111,0
"Arkansas","Montgomery",2002,365,320,35,10,0,0,0,126,58,33,0,0,365,0,0
"Arkansas","Newton",2002,359,279,61,17,2,0,0,159,80,41,0,0,315,44,0
"Arkansas","Phillips",2002,118,80,38,0,0,0,0,98,69,42,0,0,0,118,0
"Arkansas","Polk",2002,118,78,40,0,0,0,0,97,69,40,0,0,0,118,0
"Arkansas","Pope",2002,120,72,48,0,0,0,0,91,67,44,0,0,0,120,0
"Arkansas","Pulaski",2002,365,150,184,21,10,0,0,164,100,53,6,36,109,213,1
"Arkansas","Sebastian",2002,112,61,51,0,0,0,0,85,65,48,0,0,0,112,0
"Arkansas","Union",2002,112,73,38,1,0,0,0,125,64,45,0,0,0,112,0
"Arkansas","Washington",2002,112,67,45,0,0,0,0,89,60,45,0,0,0,112,0
"Arkansas","White",2002,117,64,53,0,0,0,0,88,70,46,0,0,0,117,0
"California","Alameda",2002,365,272,71,15,6,1,0,201,80,40,6,109,195,55,0
"California","Amador",2002,360,237,87,31,5,0,0,166,105,42,12,0,348,0,0
"California","Butte",2002,365,126,152,71,16,0,0,190,133,64,0,0,233,130,2
"California","Calaveras",2002,365,207,101,45,11,1,0,203,126,47,3,0,345,17,0
"California","Colusa",2002,365,261,91,12,1,0,0,152,77,41,0,0,283,28,54
"California","Contra Costa",2002,365,244,87,23,11,0,0,177,95,43,0,37,228,99,1
"California","Del Norte",2002,120,119,1,0,0,0,0,51,31,15,0,0,0,86,34
"California","El Dorado",2002,365,170,94,61,31,9,0,234,154,54,0,13,342,9,1
"California","Fresno",2002,365,34,98,116,95,22,0,228,190,126,0,9,243,112,1
"California","Glenn",2002,365,253,105,7,0,0,0,122,77,43,0,0,321,0,44
"California","Humboldt",2002,211,192,17,2,0,0,0,123,47,8,0,0,0,54,157
"California","Imperial",2002,365,91,207,53,13,1,0,227,122,67,29,38,250,28,20
"California","Inyo",2002,365,159,126,39,10,5,26,7811,156,60,0,0,273,7,85
"California","Kern",2002,365,23,111,99,114,18,0,216,182,125,0,13,191,158,3
"California","Kings",2002,364,154,108,67,35,0,0,200,147,64,0,63,241,46,14
"California","Lake",2002,361,305,49,6,1,0,0,161,58,37,0,0,353,8,0
"California","Los Angeles",2002,365,34,152,104,53,22,0,241,179,99,4,61,160,137,3
"California","Madera",2002,362,210,89,48,14,1,0,205,119,46,0,51,311,0,0
"California","Marin",2002,365,349,16,0,0,0,0,84,43,30,0,189,132,40,4
"California","Mariposa",2002,364,157,104,79,24,0,0,179,140,60,0,0,317,42,5
"California","Mendocino",2002,365,341,20,3,1,0,0,153,48,32,1,55,279,24,6
"California","Merced",2002,363,143,90,74,53,3,0,221,161,71,0,35,281,45,2
"California","Modoc",2002,2,2,0,0,0,0,0,21,21,21,0,0,0,2,0
"California","Mono",2002,299,263,28,2,0,1,5,6401,54,22,1,0,109,32,157
"California","Monterey",2002,365,328,36,1,0,0,0,108,51,37,0,23,314,23,5
"California","Napa",2002,365,353,10,2,0,0,0,140,44,32,7,106,238,0,14
"California","Nevada",2002,365,181,96,62,23,3,0,208,140,51,0,0,345,16,4
"California","Orange",2002,365,95,225,42,3,0,0,169,105,63,0,50,97,218,0
"California","Placer",2002,365,195,89,56,21,4,0,210,136,49,0,111,236,17,1
"California","Plumas",2002,363,170,148,45,0,0,0,147,105,54,0,0,278,57,28
"California","Riverside",2002,365,48,133,87,74,23,0,226,185,101,0,17,199,143,6
"California","Sacramento",2002,365,89,173,64,34,5,0,216,152,74,0,19,234,109,3
"California","San Benito",2002,365,257,74,30,4,0,0,172,100,42,0,0,359,6,0
"California","San Bernardino",2002,365,48,151,72,59,33,2,418,200,90,0,96,210,50,9
"California","San Diego",2002,365,50,240,64,11,0,0,187,117,74,0,41,171,151,2
"California","San Francisco",2002,365,273,71,14,7,0,0,159,73,35,2,93,143,126,1
"California","San Joaquin",2002,365,224,103,34,4,0,0,177,101,46,0,100,175,64,26
"California","San Luis Obispo",2002,365,260,92,13,0,0,0,143,80,44,0,31,294,15,25
"California","San Mateo",2002,365,322,40,3,0,0,0,119,53,35,4,125,175,61,0
"California","Santa Barbara",2002,365,200,130,32,3,0,0,161,100,49,0,1,356,7,1
"California","Santa Clara",2002,365,202,132,23,8,0,0,185,96,47,0,30,197,138,0
"California","Santa Cruz",2002,365,329,35,1,0,0,0,122,50,36,0,2,336,22,5
"California","Shasta",2002,365,260,79,26,0,0,0,147,87,44,0,0,340,25,0
"California","Siskiyou",2002,352,299,52,1,0,0,0,115,61,33,0,0,333,7,12
"California","Solano",2002,365,292,54,17,2,0,0,160,77,39,7,56,250,52,0
"California","Sonoma",2002,365,317,43,5,0,0,0,138,56,37,2,58,264,41,0
"California","Stanislaus",2002,365,177,107,47,33,1,0,208,147,53,3,87,218,57,0
"California","Sutter",2002,365,224,102,27,12,0,0,195,101,45,3,84,252,20,6
"California","Tehama",2002,268,170,59,32,7,0,0,174,112,44,0,0,242,0,26
"California","Trinity",2002,112,111,1,0,0,0,0,57,30,12,0,0,0,73,39
"California","Tulare",2002,365,46,123,88,97,11,0,213,177,108,1,16,200,148,0
"California","Tuolumne",2002,365,195,74,76,20,0,0,190,133,47,4,0,361,0,0
"California","Ventura",2002,365,145,154,53,11,2,0,204,119,61,0,35,287,43,0
"California","Yolo",2002,365,263,79,17,6,0,0,164,84,42,0,51,274,34,6
"Canada","New Brunswick",2002,175,170,5,0,0,0,0,100,44,31,0,0,175,0,0
"Canada","Saskatchewan",2002,256,246,7,3,0,0,0,109,31,15,0,198,0,58,0
"Colorado","Adams",2002,365,213,150,2,0,0,0,112,71,48,0,97,130,42,96
"Colorado","Alamosa",2002,348,318,26,4,0,0,0,131,47,24,0,0,0,21,327
"Colorado","Arapahoe",2002,356,231,108,15,2,0,0,151,90,42,0,0,319,37,0
"Colorado","Archuleta",2002,355,344,11,0,0,0,0,97,38,20,0,0,0,37,318
"Colorado","Boulder",2002,365,275,78,11,1,0,0,151,77,39,31,0,279,52,3
"Colorado","Delta",2002,64,53,10,1,0,0,0,107,53,31,0,0,0,42,22
"Colorado","Denver",2002,365,136,217,12,0,0,0,143,80,54,0,188,90,64,23
"Colorado","Douglas",2002,214,104,85,23,2,0,0,172,101,51,0,0,214,0,0
"Colorado","El Paso",2002,365,247,111,7,0,0,0,112,74,44,36,0,275,44,10
"Colorado","Elbert",2002,118,115,3,0,0,0,0,55,35,18,0,0,0,118,0
"Colorado","Fremont",2002,57,57,0,0,0,0,0,39,28,16,0,0,0,0,57
"Colorado","Garfield",2002,93,92,1,0,0,0,0,61,28,18,0,0,0,0,93
"Colorado","Gunnison",2002,363,182,176,5,0,0,0,112,84,50,0,0,324,7,32
"Colorado","Jackson",2002,97,97,0,0,0,0,0,25,15,6,0,0,0,97,0
"Colorado","Jefferson",2002,365,247,79,32,7,0,0,166,101,43,2,0,363,0,0
"Colorado","La Plata",2002,364,300,64,0,0,0,0,80,55,39,0,33,207,18,106
"Colorado","Larimer",2002,365,176,147,38,4,0,0,169,108,51,0,0,350,15,0
"Colorado","Mesa",2002,365,328,37,0,0,0,0,77,51,27,118,0,0,81,166
"Colorado","Montezuma",2002,356,239,116,1,0,0,0,126,77,45,0,0,350,6,0
"Colorado","Pitkin",2002,364,361,3,0,0,0,0,53,33,17,0,0,0,8,356
"Colorado","Prowers",2002,365,316,45,4,0,0,0,146,53,24,0,0,0,0,365
"Colorado","Pueblo",2002,129,117,12,0,0,0,0,76,50,29,0,0,0,89,40
"Colorado","Routt",2002,348,323,25,0,0,0,0,83,46,19,0,0,0,38,310
"Colorado","San Juan",2002,101,101,0,0,0,0,0,31,19,8,0,0,0,101,0
"Colorado","San Miguel",2002,225,221,4,0,0,0,0,57,34,19,0,0,0,39,186
"Colorado","Summit",2002,143,136,7,0,0,0,0,72,40,17,0,0,0,0,143
"Colorado","Teller",2002,348,331,17,0,0,0,0,78,42,22,0,0,0,0,348
"Colorado","Weld",2002,356,230,109,17,0,0,0,140,90,42,20,0,276,60,0
"Connecticut","Fairfield",2002,365,220,95,18,24,8,0,225,133,45,4,159,141,59,2
"Connecticut","Hartford",2002,365,224,114,15,11,1,0,222,89,44,38,51,139,137,0
"Connecticut","Litchfield",2002,232,153,45,22,10,2,0,217,126,44,0,0,162,65,5
"Connecticut","Middlesex",2002,182,116,33,16,13,4,0,222,140,44,0,0,182,0,0
"Connecticut","New Haven",2002,365,128,189,23,19,6,0,230,126,56,0,56,100,196,13
"Connecticut","New London",2002,234,149,65,13,5,2,0,223,93,43,0,0,159,71,4
"Connecticut","Tolland",2002,182,109,42,18,10,3,0,212,136,47,0,0,182,0,0
"Connecticut","Windham",2002,363,295,34,23,8,3,0,214,93,35,0,0,363,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2002,365,78,151,77,31,24,4,563,192,84,105,58,153,0,49
"Country Of Mexico","CHIHUAHUA STATE",2002,365,191,129,33,8,2,2,1392,110,49,51,0,263,0,51
"Country Of Mexico","SONORA",2002,61,18,41,2,0,0,0,122,87,56,0,0,0,0,61
"Delaware","Kent",2002,281,146,97,26,12,0,0,182,112,49,0,0,198,83,0
"Delaware","New Castle",2002,365,132,183,33,14,3,0,217,119,57,0,32,125,208,0
"Delaware","Sussex",2002,272,139,95,22,16,0,0,185,115,50,0,0,205,67,0
"District Of Columbia","District of Columbia",2002,365,118,199,30,13,5,0,225,119,58,1,68,113,183,0
"Florida","Alachua",2002,363,302,57,4,0,0,0,119,61,37,0,0,293,68,2
"Florida","Baker",2002,364,333,28,3,0,0,0,108,49,35,0,0,364,0,0
"Florida","Bay",2002,365,288,73,4,0,0,0,115,64,39,0,0,311,54,0
"Florida","Brevard",2002,365,314,48,3,0,0,0,115,55,38,0,0,333,25,7
"Florida","Broward",2002,365,308,53,2,2,0,0,161,54,38,6,40,150,169,0
"Florida","Citrus",2002,122,102,20,0,0,0,0,72,56,34,0,0,0,122,0
"Florida","Collier",2002,365,348,17,0,0,0,0,87,47,33,0,0,365,0,0
"Florida","Columbia",2002,363,319,42,2,0,0,0,133,51,36,0,0,363,0,0
"Florida","Duval",2002,365,240,121,4,0,0,0,119,69,43,1,22,157,181,4
"Florida","Escambia",2002,365,201,156,8,0,0,0,150,74,48,0,0,148,217,0
"Florida","Hamilton",2002,336,335,1,0,0,0,0,59,22,14,0,0,0,0,336
"Florida","Highlands",2002,353,317,35,1,0,0,0,119,51,36,0,0,353,0,0
"Florida","Hillsborough",2002,365,200,155,10,0,0,0,143,77,48,0,8,163,188,6
"Florida","Holmes",2002,363,318,43,2,0,0,0,133,54,36,0,0,363,0,0
"Florida","Indian River",2002,336,292,41,3,0,0,0,122,58,38,0,0,336,0,0
"Florida","Lake",2002,365,310,48,7,0,0,0,147,54,37,0,0,364,0,1
"Florida","Lee",2002,365,329,36,0,0,0,0,97,50,36,0,0,320,38,7
"Florida","Leon",2002,365,270,90,5,0,0,0,122,69,37,0,0,267,94,4
"Florida","Liberty",2002,360,338,21,1,0,0,0,105,47,33,0,0,360,0,0
"Florida","Manatee",2002,365,309,53,3,0,0,0,129,58,37,0,12,310,42,1
"Florida","Marion",2002,365,297,58,10,0,0,0,143,61,38,0,0,304,61,0
"Florida","Miami-Dade",2002,365,273,90,2,0,0,0,135,61,42,0,12,171,182,0
"Florida","Nassau",2002,353,331,22,0,0,0,0,97,40,19,0,0,0,0,353
"Florida","Orange",2002,365,226,133,5,1,0,0,159,71,45,0,9,130,226,0
"Florida","Osceola",2002,360,329,29,2,0,0,0,126,49,33,0,0,360,0,0
"Florida","Palm Beach",2002,365,315,49,1,0,0,0,108,53,36,0,7,209,146,3
"Florida","Pasco",2002,365,299,59,7,0,0,0,126,64,41,0,0,365,0,0
"Florida","Pinellas",2002,365,210,152,3,0,0,0,129,69,47,0,7,132,225,1
"Florida","Polk",2002,365,298,58,9,0,0,0,119,61,38,0,0,307,53,5
"Florida","Putnam",2002,164,164,0,0,0,0,0,44,31,18,0,0,0,0,164
"Florida","Santa Rosa",2002,364,301,54,9,0,0,0,133,64,39,0,0,334,30,0
"Florida","Sarasota",2002,365,290,68,7,0,0,0,136,71,40,13,7,312,33,0
"Florida","Seminole",2002,365,302,57,6,0,0,0,136,61,38,0,0,321,43,1
"Florida","St. Lucie",2002,365,333,31,1,0,0,0,115,48,34,0,36,272,47,10
"Florida","Volusia",2002,365,314,49,2,0,0,0,126,58,36,0,0,314,49,2
"Florida","Wakulla",2002,358,305,49,4,0,0,0,119,59,38,0,0,306,52,0
"Georgia","Bibb",2002,285,145,111,22,7,0,0,195,101,50,0,0,194,90,1
"Georgia","Charlton",2002,113,93,19,1,0,0,0,101,57,33,0,0,0,113,0
"Georgia","Chatham",2002,365,286,78,0,1,0,0,151,63,34,0,0,157,114,94
"Georgia","Chattooga",2002,51,51,0,0,0,0,0,38,27,15,0,0,0,0,51
"Georgia","Cherokee",2002,245,171,48,18,7,1,0,208,105,44,0,0,245,0,0
"Georgia","Clarke",2002,226,105,93,25,2,1,0,219,105,54,0,0,137,89,0
"Georgia","Clayton",2002,107,42,64,1,0,0,0,104,79,55,0,0,0,107,0
"Georgia","Cobb",2002,282,147,92,32,9,2,0,207,122,49,0,0,198,84,0
"Georgia","Coffee",2002,41,24,17,0,0,0,0,85,72,45,0,0,0,41,0
"Georgia","Coweta",2002,245,165,54,17,8,1,0,201,105,40,0,0,245,0,0
"Georgia","Dawson",2002,245,167,54,20,4,0,0,169,100,44,0,0,245,0,0
"Georgia","DeKalb",2002,365,98,221,35,10,1,0,216,106,60,0,18,83,264,0
"Georgia","Dougherty",2002,112,59,52,1,0,0,0,104,75,49,0,0,0,105,7
"Georgia","Douglas",2002,263,179,40,27,16,1,0,204,136,40,0,0,242,0,21
"Georgia","Fayette",2002,245,181,43,16,5,0,0,197,100,38,0,0,245,0,0
"Georgia","Floyd",2002,120,51,68,1,0,0,0,103,78,55,0,0,0,112,8
"Georgia","Fulton",2002,365,109,209,33,12,2,0,213,112,58,1,42,83,238,1
"Georgia","Glynn",2002,285,217,62,6,0,0,0,143,71,40,0,0,212,70,3
"Georgia","Gwinnett",2002,263,149,79,28,7,0,0,195,115,46,0,0,222,41,0
"Georgia","Hall",2002,108,44,64,0,0,0,0,91,79,54,0,0,0,108,0
"Georgia","Henry",2002,245,164,48,23,8,2,0,223,108,42,0,0,245,0,0
"Georgia","Houston",2002,55,31,23,1,0,0,0,102,65,49,0,0,0,55,0
"Georgia","Lowndes",2002,48,31,17,0,0,0,0,95,69,43,0,0,0,48,0
"Georgia","Murray",2002,276,174,68,26,8,0,0,177,108,45,0,0,215,61,0
"Georgia","Muscogee",2002,288,173,108,5,2,0,0,182,77,45,0,0,180,107,1
"Georgia","Paulding",2002,364,245,76,34,7,2,0,202,112,40,2,89,203,70,0
"Georgia","Pike",2002,360,276,55,23,6,0,0,197,97,36,0,0,360,0,0
"Georgia","Richmond",2002,284,141,121,17,5,0,0,187,96,51,0,0,183,100,1
"Georgia","Rockdale",2002,357,269,53,25,8,2,0,215,100,33,0,125,232,0,0
"Georgia","Spalding",2002,53,53,0,0,0,0,0,48,32,19,0,0,0,0,53
"Georgia","Sumter",2002,220,175,43,1,1,0,0,156,67,39,0,0,220,0,0
"Georgia","Walker",2002,62,32,30,0,0,0,0,93,75,50,0,0,0,55,7
"Georgia","Washington",2002,59,25,33,1,0,0,0,102,70,52,0,0,0,53,6
"Georgia","Wilkinson",2002,105,42,62,1,0,0,0,117,72,53,0,0,0,105,0
"Hawaii","Hawaii",2002,322,318,4,0,0,0,0,58,32,20,0,0,287,35,0
"Hawaii","Honolulu",2002,365,362,1,1,1,0,0,152,35,25,13,7,251,80,14
"Hawaii","Kauai",2002,42,42,0,0,0,0,0,25,16,12,0,0,0,0,42
"Hawaii","Maui",2002,353,347,6,0,0,0,0,69,31,19,0,0,0,65,288
"Idaho","Ada",2002,365,240,109,14,2,0,0,156,84,44,36,0,186,74,69
"Idaho","Bannock",2002,356,308,45,3,0,0,0,121,64,21,0,0,0,160,196
"Idaho","Benewah",2002,116,109,7,0,0,0,0,77,45,24,0,0,0,0,116
"Idaho","Bingham",2002,52,47,5,0,0,0,0,91,48,29,0,0,0,0,52
"Idaho","Boise",2002,21,10,11,0,0,0,0,90,71,52,0,0,0,21,0
"Idaho","Bonner",2002,364,353,11,0,0,0,0,94,34,18,0,0,0,76,288
"Idaho","Bonneville",2002,132,103,29,0,0,0,0,79,58,28,0,0,0,119,13
"Idaho","Boundary",2002,74,65,8,1,0,0,0,102,55,25,1,24,0,29,20
"Idaho","Butte",2002,357,238,117,2,0,0,0,105,71,46,0,0,352,5,0
"Idaho","Canyon",2002,365,251,103,9,2,0,0,165,74,43,39,0,165,56,105
"Idaho","Caribou",2002,47,46,1,0,0,0,0,59,31,15,0,0,0,18,29
"Idaho","Custer",2002,102,102,0,0,0,0,0,43,23,9,0,0,0,102,0
"Idaho","Elmore",2002,302,206,91,5,0,0,0,132,74,44,0,95,207,0,0
"Idaho","Idaho",2002,20,13,7,0,0,0,0,96,88,44,0,0,0,20,0
"Idaho","Kootenai",2002,360,269,88,3,0,0,0,112,64,32,0,0,0,309,51
"Idaho","Latah",2002,31,29,2,0,0,0,0,64,47,24,0,0,0,31,0
"Idaho","Lemhi",2002,60,54,6,0,0,0,0,60,52,21,0,0,0,0,60
"Idaho","Lewis",2002,27,27,0,0,0,0,0,50,43,22,0,0,0,0,27
"Idaho","Minidoka",2002,28,28,0,0,0,0,0,47,45,17,0,0,0,0,28
"Idaho","Nez Perce",2002,202,181,21,0,0,0,0,96,52,17,89,0,0,105,8
"Idaho","Power",2002,345,248,94,3,0,0,0,130,60,40,0,0,0,285,60
"Idaho","Shoshone",2002,345,295,43,7,0,0,0,139,64,19,0,0,0,105,240
"Idaho","Twin Falls",2002,125,111,14,0,0,0,0,93,53,25,0,0,0,106,19
"Idaho","Valley",2002,15,11,4,0,0,0,0,72,71,33,0,0,0,15,0
"Illinois","Adams",2002,364,289,67,6,2,0,0,154,71,36,0,0,324,40,0
"Illinois","Champaign",2002,365,241,94,23,7,0,0,197,93,41,0,0,302,63,0
"Illinois","Clark",2002,196,126,45,20,5,0,0,169,108,45,0,0,196,0,0
"Illinois","Cook",2002,365,57,256,35,13,4,0,212,115,67,0,130,62,164,9
"Illinois","DuPage",2002,363,265,84,11,3,0,0,164,77,32,0,0,270,93,0
"Illinois","Effingham",2002,213,153,38,20,2,0,0,174,101,44,0,0,213,0,0
"Illinois","Hamilton",2002,210,120,58,25,7,0,0,172,122,48,0,0,210,0,0
"Illinois","Jackson",2002,59,58,1,0,0,0,0,52,31,16,0,0,0,0,59
"Illinois","Jersey",2002,207,129,47,22,7,2,0,205,122,45,0,0,207,0,0
"Illinois","Jo Daviess",2002,352,285,56,10,1,0,0,172,80,36,0,0,352,0,0
"Illinois","Kane",2002,363,257,82,21,3,0,0,161,84,36,0,0,276,87,0
"Illinois","La Salle",2002,358,269,88,1,0,0,0,110,64,27,0,0,0,115,243
"Illinois","Lake",2002,365,270,68,16,8,3,0,212,91,36,0,1,286,78,0
"Illinois","Macon",2002,363,258,83,20,2,0,0,172,80,39,0,0,290,73,0
"Illinois","Macoupin",2002,363,293,51,16,3,0,0,159,80,34,0,0,358,0,5
"Illinois","Madison",2002,365,143,169,33,19,1,0,215,122,58,0,0,169,101,95
"Illinois","McHenry",2002,364,272,68,19,5,0,0,169,84,35,0,0,294,70,0
"Illinois","McLean",2002,362,279,68,13,2,0,0,156,74,35,0,0,320,42,0
"Illinois","Peoria",2002,365,255,90,17,3,0,0,169,80,39,44,0,248,72,1
"Illinois","Randolph",2002,364,277,64,20,3,0,0,169,84,36,0,0,331,33,0
"Illinois","Rock Island",2002,314,254,55,5,0,0,0,147,64,35,0,0,275,39,0
"Illinois","Saint Clair",2002,365,223,113,21,8,0,0,195,93,44,1,106,155,103,0
"Illinois","Sangamon",2002,365,277,75,13,0,0,0,147,74,37,9,0,271,85,0
"Illinois","Will",2002,365,234,103,20,8,0,0,174,93,40,0,1,281,83,0
"Illinois","Winnebago",2002,365,259,92,12,2,0,0,166,78,38,16,0,271,78,0
"Indiana","Allen",2002,365,195,135,21,14,0,0,187,97,49,1,0,110,253,1
"Indiana","Boone",2002,183,82,63,25,11,2,0,210,129,54,0,0,183,0,0
"Indiana","Carroll",2002,182,86,65,20,11,0,0,197,126,54,0,0,182,0,0
"Indiana","Clark",2002,261,117,103,27,14,0,0,195,133,54,0,0,168,93,0
"Indiana","Daviess",2002,61,60,1,0,0,0,0,51,29,15,0,0,0,0,61
"Indiana","DeKalb",2002,270,248,22,0,0,0,0,78,45,20,0,0,0,0,270
"Indiana","Delaware",2002,238,120,85,23,10,0,0,182,115,50,0,0,164,74,0
"Indiana","Dubois",2002,114,37,74,3,0,0,0,126,78,55,0,0,0,107,7
"Indiana","Elkhart",2002,241,115,91,18,16,1,0,206,122,51,0,0,162,79,0
"Indiana","Floyd",2002,262,154,76,19,12,1,0,207,108,47,0,0,169,93,0
"Indiana","Gibson",2002,365,322,30,13,0,0,0,143,58,29,0,190,175,0,0
"Indiana","Greene",2002,183,81,65,24,13,0,0,179,129,54,0,0,183,0,0
"Indiana","Hamilton",2002,183,97,51,19,14,2,0,203,147,49,0,0,183,0,0
"Indiana","Hancock",2002,183,95,50,20,16,2,0,202,136,49,0,0,183,0,0
"Indiana","Hendricks",2002,180,93,53,26,7,1,0,209,133,50,0,0,180,0,0
"Indiana","Henry",2002,114,50,63,1,0,0,0,124,76,53,0,0,0,114,0
"Indiana","Howard",2002,119,47,70,2,0,0,0,111,79,54,0,0,0,119,0
"Indiana","Huntington",2002,183,104,55,15,9,0,0,161,122,47,0,0,183,0,0
"Indiana","Jackson",2002,183,86,64,25,8,0,0,172,126,54,0,0,183,0,0
"Indiana","Jasper",2002,61,61,0,0,0,0,0,47,26,14,0,0,0,0,61
"Indiana","Johnson",2002,183,86,61,27,8,1,0,206,129,54,0,0,183,0,0
"Indiana","Knox",2002,358,242,84,22,10,0,0,174,100,40,0,0,300,58,0
"Indiana","LaPorte",2002,244,118,85,22,13,6,0,212,129,51,0,0,164,80,0
"Indiana","Lake",2002,365,95,227,24,18,1,0,206,108,62,0,12,88,261,4
"Indiana","Madison",2002,224,95,86,27,14,2,0,204,136,58,0,0,161,62,1
"Indiana","Marion",2002,365,68,249,30,14,4,0,227,112,64,0,9,93,263,0
"Indiana","Morgan",2002,183,79,66,28,10,0,0,190,129,58,0,0,183,0,0
"Indiana","Perry",2002,61,54,7,0,0,0,0,88,52,20,0,0,0,0,61
