"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Illinois","Effingham",1988,222,101,65,35,20,1,0,203,150,58,0,0,222,0,0
"Illinois","Jersey",1988,208,97,55,28,22,6,0,232,159,58,0,0,208,0,0
"Illinois","Kane",1988,313,233,47,29,3,1,0,205,101,31,0,0,313,0,0
"Illinois","La Salle",1988,59,38,21,0,0,0,0,100,83,39,0,0,0,0,59
"Illinois","Lake",1988,343,261,40,22,11,9,0,240,115,31,0,0,343,0,0
"Illinois","Livingston",1988,200,108,46,37,9,0,0,179,136,49,0,0,200,0,0
"Illinois","Macon",1988,361,265,60,27,9,0,0,174,100,35,0,0,293,0,68
"Illinois","Macoupin",1988,352,224,63,39,24,2,0,227,136,41,0,0,352,0,0
"Illinois","Madison",1988,366,174,129,39,17,7,0,219,129,52,21,0,186,0,159
"Illinois","McHenry",1988,322,250,44,24,3,1,0,203,87,31,0,0,322,0,0
"Illinois","Monroe",1988,347,273,60,10,2,2,0,204,71,36,0,0,347,0,0
"Illinois","Peoria",1988,366,254,65,34,13,0,0,187,112,40,133,0,231,0,2
"Illinois","Rock Island",1988,366,253,63,46,4,0,0,172,105,36,71,0,292,0,3
"Illinois","Saint Clair",1988,366,248,102,11,4,1,0,208,68,44,7,244,76,0,39
"Illinois","Sangamon",1988,359,263,54,27,15,0,0,195,108,35,134,0,225,0,0
"Illinois","Will",1988,304,196,56,34,18,0,0,195,129,38,0,0,237,0,67
"Illinois","Winnebago",1988,355,220,92,34,8,1,0,203,105,44,174,0,180,0,1
"Indiana","Allen",1988,366,234,85,23,19,5,0,218,122,45,176,29,160,0,1
"Indiana","Clark",1988,231,120,49,28,26,8,0,227,169,49,0,0,196,0,35
"Indiana","Dubois",1988,59,50,9,0,0,0,0,73,57,29,0,0,0,0,59
"Indiana","Floyd",1988,10,10,0,0,0,0,0,38,38,19,0,0,0,0,10
"Indiana","Hamilton",1988,207,105,50,25,25,2,0,203,159,50,0,0,207,0,0
"Indiana","Hancock",1988,209,113,49,17,29,1,0,202,164,48,0,0,209,0,0
"Indiana","Jasper",1988,46,41,5,0,0,0,0,62,51,20,0,0,0,0,46
"Indiana","Knox",1988,313,178,77,35,23,0,0,187,133,46,0,106,199,0,8
"Indiana","Lake",1988,366,200,107,38,16,5,0,227,126,46,43,0,125,0,198
"Indiana","Marion",1988,366,187,115,27,31,6,0,223,151,50,45,146,144,0,31
"Indiana","Montgomery",1988,10,10,0,0,0,0,0,20,20,11,0,0,0,0,10
"Indiana","Morgan",1988,210,107,63,20,17,3,0,205,150,50,0,0,210,0,0
"Indiana","Porter",1988,239,123,50,36,19,11,0,252,164,50,0,0,205,0,34
"Indiana","Posey",1988,152,121,25,6,0,0,0,141,85,19,0,152,0,0,0
"Indiana","Spencer",1988,365,355,9,1,0,0,0,104,33,19,0,321,0,0,44
"Indiana","St. Joseph",1988,366,269,51,22,21,3,0,212,133,34,140,0,187,0,39
"Indiana","Tippecanoe",1988,356,258,52,24,16,6,0,215,119,31,127,0,204,0,25
"Indiana","Vanderburgh",1988,351,233,57,30,28,3,0,205,143,35,139,0,196,0,16
"Indiana","Vermillion",1988,142,101,39,2,0,0,0,124,68,34,0,0,0,0,142
"Indiana","Vigo",1988,269,211,52,6,0,0,0,126,71,39,0,0,148,0,121
"Indiana","Wabash",1988,88,87,1,0,0,0,0,77,37,29,0,0,88,0,0
"Indiana","Warrick",1988,182,72,46,29,22,13,0,221,187,67,0,0,182,0,0
"Indiana","Washington",1988,148,73,30,26,18,1,0,201,164,51,0,0,148,0,0
"Iowa","Cerro Gordo",1988,170,133,36,1,0,0,0,110,63,33,0,0,0,0,170
"Iowa","Clinton",1988,178,144,34,0,0,0,0,93,59,31,0,0,0,0,178
"Iowa","Delaware",1988,54,53,1,0,0,0,0,69,38,17,0,0,0,0,54
"Iowa","Dubuque",1988,251,243,8,0,0,0,0,90,35,23,251,0,0,0,0
"Iowa","Johnson",1988,361,285,52,20,4,0,0,156,84,32,0,0,361,0,0
"Iowa","Linn",1988,366,274,64,25,3,0,0,161,93,36,21,0,308,0,37
"Iowa","Polk",1988,366,323,43,0,0,0,0,94,51,30,155,0,73,0,138
"Iowa","Pottawattamie",1988,20,19,1,0,0,0,0,53,49,20,0,0,0,0,20
"Iowa","Scott",1988,365,247,54,47,16,1,0,202,126,37,0,0,355,0,10
"Iowa","Woodbury",1988,58,54,4,0,0,0,0,72,48,27,0,0,0,0,58
"Kansas","Cloud",1988,32,32,0,0,0,0,0,46,36,23,0,0,0,0,32
"Kansas","Ford",1988,47,47,0,0,0,0,0,38,32,18,0,0,0,0,47
"Kansas","Neosho",1988,184,165,14,3,2,0,0,154,51,25,22,0,141,0,21
"Kansas","Sedgwick",1988,366,225,112,25,4,0,0,190,90,44,117,0,240,0,9
"Kansas","Shawnee",1988,1,1,0,0,0,0,0,19,19,19,0,0,0,0,1
"Kansas","Sherman",1988,45,39,6,0,0,0,0,62,52,25,0,0,0,0,45
"Kansas","Wyandotte",1988,366,275,78,11,2,0,0,187,74,39,64,0,209,0,93
"Kentucky","Bell",1988,23,20,3,0,0,0,0,60,53,26,0,0,0,0,23
"Kentucky","Boone",1988,199,106,42,24,24,3,0,212,159,49,0,0,199,0,0
"Kentucky","Boyd",1988,364,241,77,22,16,8,0,237,119,41,58,98,135,0,73
"Kentucky","Bullitt",1988,211,133,46,20,9,3,0,215,122,44,0,0,211,0,0
"Kentucky","Campbell",1988,358,251,53,23,21,10,0,237,140,41,0,201,145,0,12
"Kentucky","Daviess",1988,366,253,57,27,21,8,0,227,119,38,31,150,184,0,1
"Kentucky","Edmonson",1988,332,212,77,25,12,6,0,209,119,43,0,0,332,0,0
"Kentucky","Fayette",1988,366,226,76,37,18,9,0,217,133,44,31,185,150,0,0
"Kentucky","Greenup",1988,207,132,36,19,17,3,0,223,150,43,0,0,167,0,40
"Kentucky","Hancock",1988,207,91,57,30,15,14,0,242,190,64,0,0,207,0,0
"Kentucky","Henderson",1988,366,253,80,23,9,1,0,209,97,42,15,246,104,0,1
"Kentucky","Jefferson",1988,366,215,94,32,20,5,0,225,133,46,138,42,177,0,9
"Kentucky","Kenton",1988,366,240,50,24,35,17,0,253,169,34,163,0,203,0,0
"Kentucky","Lawrence",1988,61,56,5,0,0,0,0,59,50,29,0,0,0,0,61
"Kentucky","Livingston",1988,218,100,53,45,18,2,0,219,143,64,0,0,197,0,21
"Kentucky","Madison",1988,7,7,0,0,0,0,0,27,27,15,0,0,0,0,7
"Kentucky","McCracken",1988,366,251,82,27,5,1,0,206,98,40,25,193,148,0,0
"Kentucky","Muhlenberg",1988,38,21,15,2,0,0,0,108,90,49,0,0,38,0,0
"Kentucky","Oldham",1988,200,103,38,25,30,4,0,219,172,50,0,0,200,0,0
"Kentucky","Perry",1988,20,17,3,0,0,0,0,64,61,29,0,0,0,0,20
"Kentucky","Pike",1988,15,15,0,0,0,0,0,44,43,20,0,0,0,0,15
"Kentucky","Trigg",1988,182,94,57,25,4,2,0,204,115,50,0,11,171,0,0
"Louisiana","Bossier",1988,361,240,75,40,6,0,0,179,112,42,0,0,361,0,0
"Louisiana","Caddo",1988,359,229,78,45,7,0,0,192,115,44,0,0,352,0,7
"Louisiana","Calcasieu",1988,366,246,74,31,14,1,0,201,115,43,0,0,366,0,0
"Louisiana","East Baton Rouge",1988,366,225,90,34,13,4,0,220,115,45,3,150,213,0,0
"Louisiana","Iberville",1988,356,257,61,26,11,1,0,205,105,39,0,0,351,0,5
"Louisiana","Jefferson",1988,366,246,76,29,15,0,0,187,115,43,0,79,285,0,2
"Louisiana","Lafayette",1988,328,246,50,26,6,0,0,185,100,38,0,0,328,0,0
"Louisiana","Orleans",1988,366,244,96,23,3,0,0,166,80,44,56,172,124,0,14
"Louisiana","Ouachita",1988,355,255,61,33,6,0,0,177,108,40,0,0,355,0,0
"Louisiana","Pointe Coupee",1988,44,43,1,0,0,0,0,51,37,27,0,0,44,0,0
"Louisiana","St. Bernard",1988,353,283,49,19,2,0,0,164,77,32,0,0,353,0,0
"Louisiana","St. James",1988,80,75,5,0,0,0,0,87,47,31,0,0,80,0,0
"Louisiana","St. John the Baptist",1988,343,256,49,25,11,2,0,206,112,35,0,0,343,0,0
"Louisiana","St. Mary",1988,92,89,3,0,0,0,0,58,44,29,0,0,92,0,0
"Louisiana","West Baton Rouge",1988,365,273,58,25,7,2,0,205,97,40,0,123,242,0,0
"Maine","Androscoggin",1988,139,98,23,13,4,1,0,216,108,39,0,0,139,0,0
"Maine","Aroostook",1988,293,265,28,0,0,0,0,100,49,27,0,0,0,0,293
"Maine","Cumberland",1988,365,293,33,14,15,10,0,239,105,36,148,0,193,0,24
"Maine","Franklin",1988,163,159,4,0,0,0,0,60,34,18,0,0,0,0,163
"Maine","Hancock",1988,320,253,34,15,11,7,0,226,105,40,0,0,300,18,2
"Maine","Kennebec",1988,257,201,30,16,7,3,0,224,105,37,0,0,201,0,56
"Maine","Knox",1988,223,151,39,12,10,11,0,261,147,44,0,0,193,0,30
"Maine","Oxford",1988,138,127,11,0,0,0,0,65,50,21,0,0,0,0,138
"Maine","Penobscot",1988,219,216,3,0,0,0,0,57,39,17,0,0,0,0,219
"Maine","Somerset",1988,23,22,1,0,0,0,0,51,32,12,0,0,0,0,23
"Maine","Washington",1988,164,159,5,0,0,0,0,64,36,18,0,0,0,0,164
"Maine","York",1988,175,114,22,11,17,11,0,227,185,44,0,0,175,0,0
"Maryland","Allegany",1988,361,286,38,17,18,2,0,207,101,29,185,0,176,0,0
"Maryland","Anne Arundel",1988,366,235,51,33,22,25,0,238,174,43,0,130,236,0,0
"Maryland","Baltimore",1988,366,207,88,23,22,26,0,261,177,47,17,164,185,0,0
"Maryland","Baltimore (City)",1988,366,145,161,31,15,14,0,251,136,55,85,187,82,0,12
"Maryland","Carroll",1988,321,221,37,22,23,18,0,230,172,36,0,0,321,0,0
"Maryland","Charles",1988,286,169,51,35,17,14,0,234,161,46,0,0,286,0,0
"Maryland","Harford",1988,356,243,45,25,24,19,0,253,166,38,0,0,356,0,0
"Maryland","Montgomery",1988,366,245,68,16,23,14,0,221,154,41,167,0,199,0,0
"Maryland","Prince George's",1988,366,225,77,23,23,18,0,254,161,43,101,0,265,0,0
"Maryland","Wicomico",1988,192,164,20,8,0,0,0,133,80,33,0,0,192,0,0
"Massachusetts","Barnstable",1988,204,120,35,25,12,12,0,252,164,46,0,0,204,0,0
"Massachusetts","Bristol",1988,215,136,34,25,12,8,0,234,150,44,0,0,210,0,5
"Massachusetts","Essex",1988,214,142,28,18,12,14,0,241,179,44,0,0,214,0,0
"Massachusetts","Hampden",1988,366,221,86,36,11,12,0,240,115,45,96,135,122,0,13
"Massachusetts","Hampshire",1988,364,265,50,21,14,14,0,252,126,40,0,55,309,0,0
"Massachusetts","Middlesex",1988,354,282,33,14,12,13,0,235,126,35,173,0,181,0,0
"Massachusetts","Norfolk",1988,366,276,88,2,0,0,0,103,63,42,0,366,0,0,0
"Massachusetts","Plymouth",1988,198,150,22,10,10,6,0,232,136,36,0,0,198,0,0
"Massachusetts","Suffolk",1988,366,166,164,21,10,5,0,221,100,52,34,287,42,0,3
"Massachusetts","Worcester",1988,366,246,87,19,10,4,0,220,93,43,18,257,87,0,4
"Michigan","Alpena",1988,49,46,3,0,0,0,0,54,48,20,0,0,0,0,49
"Michigan","Calhoun",1988,273,225,48,0,0,0,0,77,57,29,0,0,0,0,273
"Michigan","Clinton",1988,213,138,38,20,14,3,0,206,129,41,0,0,213,0,0
"Michigan","Dickinson",1988,365,311,43,9,2,0,0,172,67,35,0,25,338,0,2
"Michigan","Genesee",1988,228,155,39,16,15,3,0,224,143,42,0,0,212,0,16
"Michigan","Houghton",1988,79,64,8,6,1,0,0,154,100,34,0,0,79,0,0
"Michigan","Ingham",1988,233,165,36,22,9,1,0,201,126,36,0,0,208,0,25
"Michigan","Kent",1988,366,279,32,22,23,10,0,230,147,32,143,0,206,0,17
"Michigan","Keweenaw",1988,38,35,3,0,0,0,0,57,47,25,0,0,0,38,0
"Michigan","Macomb",1988,344,271,35,15,16,7,0,237,108,31,138,0,206,0,0
"Michigan","Midland",1988,169,168,1,0,0,0,0,81,30,18,0,169,0,0,0
"Michigan","Monroe",1988,65,55,10,0,0,0,0,65,55,30,0,0,0,0,65
"Michigan","Muskegon",1988,276,203,32,16,14,11,0,255,143,35,61,0,207,0,8
"Michigan","Oakland",1988,365,295,33,15,16,6,0,240,101,25,189,0,176,0,0
"Michigan","Ottawa",1988,9,9,0,0,0,0,0,19,19,12,0,0,0,0,9
"Michigan","Saginaw",1988,366,337,29,0,0,0,0,82,47,18,138,0,0,0,228
"Michigan","St. Clair",1988,203,142,27,10,20,4,0,208,151,33,0,0,203,0,0
"Michigan","Washtenaw",1988,214,122,48,18,22,4,0,217,156,47,0,0,214,0,0
"Michigan","Wayne",1988,366,171,145,19,24,7,0,242,133,52,39,89,125,0,113
"Minnesota","Anoka",1988,356,265,51,28,11,1,0,203,108,36,0,0,356,0,0
"Minnesota","Carlton",1988,12,11,1,0,0,0,0,71,33,14,0,0,0,0,12
"Minnesota","Dakota",1988,355,270,59,24,2,0,0,161,87,33,0,0,355,0,0
"Minnesota","Hennepin",1988,366,160,193,12,1,0,0,180,85,54,304,53,0,0,9
"Minnesota","Koochiching",1988,305,285,16,4,0,0,0,129,47,31,0,0,276,0,29
"Minnesota","Lake",1988,95,83,7,3,2,0,0,172,67,35,0,0,95,0,0
"Minnesota","Olmsted",1988,327,279,47,1,0,0,0,131,54,32,310,0,0,0,17
"Minnesota","Ramsey",1988,366,199,166,0,1,0,0,181,69,49,283,18,0,0,65
"Minnesota","Saint Louis",1988,352,320,32,0,0,0,0,75,48,32,187,0,0,12,153
"Minnesota","Sherburne",1988,31,31,0,0,0,0,0,39,27,19,0,0,0,0,31
"Minnesota","Stearns",1988,253,241,12,0,0,0,0,77,41,26,215,0,0,0,38
"Minnesota","Washington",1988,148,87,39,16,5,1,0,212,112,46,0,0,148,0,0
"Minnesota","Wright",1988,246,245,1,0,0,0,0,55,35,19,0,246,0,0,0
"Mississippi","Adams",1988,268,196,53,15,4,0,0,161,97,41,0,0,268,0,0
