"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Florida","Alachua",1980,151,140,7,2,2,0,0,177,46,23,0,0,151,0,0
"Florida","Broward",1980,366,187,142,33,4,0,0,179,101,50,202,0,164,0,0
"Florida","Duval",1980,366,195,144,19,7,1,0,205,92,49,173,30,163,0,0
"Florida","Escambia",1980,366,266,69,26,5,0,0,179,93,40,23,0,343,0,0
"Florida","Hillsborough",1980,366,259,86,15,5,1,0,226,79,42,62,142,162,0,0
"Florida","Lee",1980,136,132,4,0,0,0,0,67,44,28,0,0,136,0,0
"Florida","Leon",1980,327,256,55,13,3,0,0,172,74,37,0,0,327,0,0
"Florida","Manatee",1980,345,337,5,1,2,0,0,200,33,19,0,0,345,0,0
"Florida","Miami-Dade",1980,343,205,90,33,14,1,0,205,115,43,158,0,185,0,0
"Florida","Orange",1980,359,273,76,10,0,0,0,140,67,40,89,0,270,0,0
"Florida","Palm Beach",1980,366,283,74,9,0,0,0,136,67,39,39,116,211,0,0
"Florida","Pinellas",1980,366,196,140,21,9,0,0,200,95,49,146,44,176,0,0
"Florida","Seminole",1980,154,135,14,4,1,0,0,151,54,28,0,0,154,0,0
"Georgia","DeKalb",1980,335,247,62,18,5,3,0,223,97,31,0,0,335,0,0
"Georgia","Fulton",1980,366,197,153,13,1,2,0,233,83,47,261,105,0,0,0
"Georgia","Muscogee",1980,148,117,21,8,2,0,0,166,97,33,0,0,148,0,0
"Georgia","Paulding",1980,343,222,58,41,18,4,0,227,133,41,0,0,343,0,0
"Georgia","Rockdale",1980,152,132,17,2,1,0,0,197,54,28,0,0,152,0,0
"Hawaii","Honolulu",1980,366,366,0,0,0,0,0,34,28,18,79,0,287,0,0
"Idaho","Ada",1980,366,139,204,22,1,0,0,151,93,57,366,0,0,0,0
"Illinois","Adams",1980,281,213,49,18,1,0,0,151,87,37,0,0,281,0,0
"Illinois","Champaign",1980,285,240,33,12,0,0,0,133,74,28,0,0,285,0,0
"Illinois","Cook",1980,366,37,232,65,27,5,0,217,136,77,100,197,69,0,0
"Illinois","Crawford",1980,348,278,33,29,8,0,0,166,101,38,0,0,348,0,0
"Illinois","DuPage",1980,290,260,25,4,0,1,0,216,54,26,0,0,290,0,0
"Illinois","Kane",1980,277,239,27,11,0,0,0,143,71,29,0,0,277,0,0
"Illinois","La Salle",1980,282,240,27,13,2,0,0,161,71,29,0,0,282,0,0
"Illinois","Lake",1980,342,291,24,19,6,2,0,249,84,29,0,0,342,0,0
"Illinois","Macon",1980,240,178,48,13,1,0,0,151,87,37,0,0,240,0,0
"Illinois","Macoupin",1980,215,166,30,12,6,1,0,201,93,34,0,0,215,0,0
"Illinois","Madison",1980,365,214,89,34,17,11,0,233,136,46,163,0,202,0,0
"Illinois","McHenry",1980,123,99,16,6,2,0,0,192,84,32,0,0,123,0,0
"Illinois","Monroe",1980,328,233,62,26,6,1,0,202,101,38,0,0,328,0,0
"Illinois","Peoria",1980,358,302,41,14,1,0,0,154,71,31,124,0,234,0,0
"Illinois","Rock Island",1980,365,303,53,8,0,1,0,207,61,35,200,0,165,0,0
"Illinois","Saint Clair",1980,363,296,45,13,7,2,0,219,80,27,139,0,224,0,0
"Illinois","Sangamon",1980,351,213,118,19,1,0,0,151,88,44,216,0,135,0,0
"Illinois","Will",1980,357,262,75,17,3,0,0,190,89,36,117,0,240,0,0
"Illinois","Williamson",1980,342,256,61,19,5,1,0,212,87,34,0,0,342,0,0
"Illinois","Winnebago",1980,278,245,25,7,1,0,0,169,58,26,0,0,278,0,0
"Indiana","Allen",1980,357,262,46,29,18,2,0,202,122,37,0,0,357,0,0
"Indiana","Clark",1980,204,69,39,57,26,13,0,237,172,93,0,100,104,0,0
"Indiana","Hancock",1980,184,116,26,29,7,6,0,219,136,39,0,0,184,0,0
"Indiana","Jasper",1980,360,355,5,0,0,0,0,62,37,21,0,360,0,0,0
"Indiana","Jefferson",1980,258,252,6,0,0,0,0,65,36,19,0,258,0,0,0
"Indiana","Kosciusko",1980,127,103,21,2,1,0,0,179,74,24,0,0,127,0,0
"Indiana","Lake",1980,339,284,22,23,9,1,0,214,100,22,30,0,309,0,0
"Indiana","Marion",1980,366,85,186,63,26,6,0,210,143,73,134,113,119,0,0
"Indiana","Porter",1980,366,329,22,11,4,0,0,190,51,25,0,298,68,0,0
"Indiana","Posey",1980,48,48,0,0,0,0,0,44,34,25,0,48,0,0,0
"Indiana","Spencer",1980,274,271,3,0,0,0,0,69,30,20,0,274,0,0,0
"Indiana","St. Joseph",1980,363,290,31,25,11,6,0,220,112,27,0,0,363,0,0
"Indiana","Sullivan",1980,258,258,0,0,0,0,0,42,27,18,0,258,0,0,0
"Indiana","Vanderburgh",1980,273,270,3,0,0,0,0,57,39,25,9,241,23,0,0
"Indiana","Vigo",1980,244,244,0,0,0,0,0,47,30,19,0,244,0,0,0
"Iowa","Dubuque",1980,366,277,77,10,1,1,0,204,68,36,366,0,0,0,0
"Iowa","Johnson",1980,106,100,6,0,0,0,0,97,43,14,0,0,106,0,0
"Iowa","Linn",1980,341,291,49,1,0,0,0,112,57,31,98,0,243,0,0
"Iowa","Madison",1980,163,134,21,5,3,0,0,190,71,38,0,0,163,0,0
"Iowa","Polk",1980,363,112,193,44,12,2,0,210,119,67,287,0,76,0,0
"Iowa","Scott",1980,293,226,43,11,12,1,0,240,90,33,50,0,243,0,0
"Iowa","Woodbury",1980,245,196,38,10,1,0,0,151,74,35,8,94,143,0,0
"Kansas","Johnson",1980,348,227,71,40,9,1,0,203,112,38,137,0,211,0,0
"Kansas","Sedgwick",1980,366,279,73,11,3,0,0,183,76,39,149,0,217,0,0
"Kansas","Wyandotte",1980,366,326,40,0,0,0,0,88,51,26,366,0,0,0,0
"Kentucky","Boone",1980,364,264,57,28,12,3,0,237,108,35,0,194,170,0,0
"Kentucky","Boyd",1980,364,258,78,23,4,1,0,220,91,40,110,60,194,0,0
"Kentucky","Boyle",1980,160,153,6,1,0,0,0,119,46,19,0,0,160,0,0
"Kentucky","Bullitt",1980,89,82,7,0,0,0,0,74,50,29,0,30,59,0,0
"Kentucky","Calloway",1980,165,90,39,26,10,0,0,195,129,48,0,0,165,0,0
"Kentucky","Campbell",1980,354,247,71,23,9,4,0,214,101,41,0,191,163,0,0
"Kentucky","Clark",1980,91,69,8,7,7,0,0,185,143,34,0,0,91,0,0
"Kentucky","Daviess",1980,365,285,50,24,5,1,0,209,90,31,32,85,248,0,0
"Kentucky","Fayette",1980,366,221,106,29,10,0,0,185,101,45,109,72,185,0,0
"Kentucky","Hancock",1980,68,66,2,0,0,0,0,71,38,21,0,0,68,0,0
"Kentucky","Hardin",1980,208,145,43,17,3,0,0,174,100,42,0,16,192,0,0
"Kentucky","Henderson",1980,364,286,65,10,3,0,0,154,71,34,26,202,136,0,0
"Kentucky","Hopkins",1980,157,106,30,19,2,0,0,154,105,44,0,0,157,0,0
"Kentucky","Jefferson",1980,366,84,154,64,39,25,0,245,177,83,173,47,146,0,0
"Kentucky","Kenton",1980,366,301,43,7,15,0,0,187,71,34,299,0,67,0,0
"Kentucky","McCracken",1980,365,251,83,25,6,0,0,177,97,40,103,133,129,0,0
"Kentucky","Mercer",1980,152,82,40,24,6,0,0,177,122,49,0,0,152,0,0
"Kentucky","Muhlenberg",1980,352,256,73,16,6,1,0,201,90,38,0,91,261,0,0
"Kentucky","Ohio",1980,355,302,32,19,2,0,0,164,71,19,0,277,78,0,0
"Kentucky","Pulaski",1980,216,185,28,3,0,0,0,112,58,39,0,0,216,0,0
"Kentucky","Trimble",1980,256,253,3,0,0,0,0,72,35,19,0,256,0,0,0
"Louisiana","Bossier",1980,53,46,3,1,2,1,0,210,67,32,0,0,53,0,0
"Louisiana","Calcasieu",1980,263,218,26,15,1,3,0,238,84,30,0,0,263,0,0
"Louisiana","East Baton Rouge",1980,336,246,50,23,11,6,0,240,112,35,0,0,336,0,0
"Louisiana","Grant",1980,183,152,25,5,1,0,0,169,71,35,0,0,183,0,0
"Louisiana","Iberville",1980,284,203,41,25,7,8,0,244,119,37,0,0,284,0,0
"Louisiana","Orleans",1980,298,269,24,2,3,0,0,174,50,18,0,0,298,0,0
"Louisiana","St. Charles",1980,209,165,32,12,0,0,0,131,69,32,0,209,0,0,0
"Louisiana","St. John the Baptist",1980,147,116,19,5,6,1,0,213,93,30,0,0,147,0,0
"Maine","Androscoggin",1980,295,271,24,0,0,0,0,97,45,24,295,0,0,0,0
"Maine","Aroostook",1980,138,138,0,0,0,0,0,41,29,18,0,0,138,0,0
"Maine","Cumberland",1980,192,144,17,16,11,4,0,234,122,40,0,23,169,0,0
"Maine","Kennebec",1980,139,103,19,13,4,0,0,190,115,37,0,0,139,0,0
"Maine","Penobscot",1980,363,306,46,10,1,0,0,156,60,36,196,0,167,0,0
"Maryland","Allegany",1980,125,125,0,0,0,0,0,47,30,6,0,0,125,0,0
"Maryland","Anne Arundel",1980,342,215,53,29,26,19,0,224,156,43,0,165,177,0,0
"Maryland","Baltimore",1980,354,205,64,39,24,22,0,237,169,44,0,78,276,0,0
"Maryland","Baltimore (City)",1980,364,114,162,59,21,8,0,234,129,69,50,238,76,0,0
"Maryland","Cecil",1980,67,16,14,19,10,8,0,218,201,105,0,0,67,0,0
"Maryland","Frederick",1980,159,105,34,16,2,2,0,215,108,35,0,0,159,0,0
"Maryland","Harford",1980,228,149,31,22,15,11,0,234,161,39,0,13,215,0,0
"Maryland","Howard",1980,102,88,6,5,3,0,0,185,71,27,0,0,102,0,0
"Maryland","Montgomery",1980,270,205,20,27,10,8,0,232,133,33,0,70,200,0,0
"Maryland","Prince George's",1980,338,197,74,29,24,14,0,253,161,44,0,156,182,0,0
"Maryland","Washington",1980,118,108,10,0,0,0,0,80,48,32,93,0,25,0,0
"Massachusetts","Berkshire",1980,204,151,26,19,7,1,0,204,112,42,0,0,204,0,0
"Massachusetts","Bristol",1980,202,140,32,16,11,3,0,220,126,43,0,0,202,0,0
"Massachusetts","Essex",1980,347,277,37,19,10,4,0,232,97,34,0,1,346,0,0
"Massachusetts","Franklin",1980,73,47,14,7,5,0,0,179,119,41,0,0,73,0,0
"Massachusetts","Hampden",1980,255,163,63,14,9,6,0,236,108,43,174,0,81,0,0
"Massachusetts","Middlesex",1980,340,236,65,19,15,5,0,232,116,41,201,23,116,0,0
"Massachusetts","Norfolk",1980,340,262,50,10,13,5,0,218,93,34,169,0,171,0,0
"Massachusetts","Suffolk",1980,362,96,217,46,3,0,0,172,105,65,173,159,30,0,0
"Massachusetts","Worcester",1980,334,239,58,23,10,4,0,243,105,39,73,123,138,0,0
"Michigan","Bay",1980,362,318,22,17,4,1,0,213,61,30,0,0,362,0,0
"Michigan","Cass",1980,158,111,24,17,4,2,0,205,115,41,0,0,158,0,0
"Michigan","Clinton",1980,298,232,36,23,7,0,0,200,101,37,0,0,298,0,0
"Michigan","Genesee",1980,334,286,29,14,5,0,0,161,71,27,0,0,334,0,0
"Michigan","Huron",1980,359,294,41,14,8,2,0,224,84,35,28,34,297,0,0
"Michigan","Ingham",1980,324,197,119,7,1,0,0,151,81,43,0,203,121,0,0
"Michigan","Kent",1980,366,265,67,20,14,0,0,192,100,38,40,135,191,0,0
"Michigan","Macomb",1980,366,298,43,16,7,2,0,213,84,34,136,0,230,0,0
"Michigan","Marquette",1980,333,302,18,11,2,0,0,169,50,36,0,0,333,0,0
"Michigan","Muskegon",1980,366,293,44,15,10,4,0,215,80,34,115,0,251,0,0
"Michigan","Oakland",1980,366,286,49,17,9,5,0,223,93,32,124,34,208,0,0
"Michigan","Saginaw",1980,366,259,96,10,1,0,0,177,74,40,138,82,146,0,0
"Michigan","St. Clair",1980,365,306,41,16,2,0,0,190,64,28,13,110,242,0,0
"Michigan","Washtenaw",1980,226,183,28,11,4,0,0,166,80,33,0,0,226,0,0
"Michigan","Wayne",1980,366,138,168,39,20,1,0,204,115,58,72,209,85,0,0
"Minnesota","Anoka",1980,321,261,39,16,4,1,0,204,80,35,0,0,321,0,0
"Minnesota","Blue Earth",1980,197,137,42,17,1,0,0,182,100,44,0,0,197,0,0
"Minnesota","Dakota",1980,334,295,32,5,2,0,0,179,58,33,0,0,334,0,0
"Minnesota","Hennepin",1980,364,166,179,18,1,0,0,159,87,54,322,42,0,0,0
"Minnesota","Lake",1980,198,189,7,1,1,0,0,192,44,31,0,0,198,0,0
"Minnesota","Olmsted",1980,366,128,216,18,3,1,0,204,91,58,296,0,70,0,0
"Minnesota","Ramsey",1980,366,159,190,12,5,0,0,170,85,54,258,53,55,0,0
"Minnesota","Saint Louis",1980,364,221,135,7,1,0,0,181,75,45,364,0,0,0,0
"Minnesota","Sherburne",1980,364,259,96,7,2,0,0,179,70,41,235,0,129,0,0
"Minnesota","Washington",1980,143,99,32,7,5,0,0,185,97,44,0,0,143,0,0
"Mississippi","DeSoto",1980,335,221,67,39,8,0,0,195,115,39,0,0,335,0,0
"Mississippi","Hinds",1980,366,250,78,33,4,1,0,208,105,43,35,97,234,0,0
"Mississippi","Madison",1980,287,216,42,26,2,1,0,205,101,36,0,0,287,0,0
"Missouri","Clay",1980,366,175,140,24,21,6,0,222,126,52,106,0,260,0,0
"Missouri","Greene",1980,179,130,38,10,1,0,0,156,87,39,0,0,179,0,0
"Missouri","Jackson",1980,303,200,102,1,0,0,0,103,69,38,303,0,0,0,0
"Missouri","Madison",1980,195,102,55,24,12,2,0,202,140,49,0,0,195,0,0
"Missouri","Platte",1980,294,219,42,23,8,2,0,210,112,24,9,0,285,0,0
"Missouri","Saint Charles",1980,366,293,36,23,11,3,0,215,101,34,0,142,224,0,0
"Missouri","Saint Louis",1980,358,129,129,55,32,13,0,242,161,61,33,159,166,0,0
"Missouri","St. Louis City",1980,359,54,171,117,14,3,0,220,131,85,48,264,47,0,0
"Montana","Cascade",1980,327,277,34,15,0,1,0,249,74,33,49,84,194,0,0
"Montana","Deer Lodge",1980,90,90,0,0,0,0,0,41,37,28,0,0,90,0,0
"Montana","Missoula",1980,348,135,190,18,5,0,0,197,92,54,348,0,0,0,0
"Montana","Rosebud",1980,320,258,62,0,0,0,0,97,61,40,0,18,302,0,0
"Montana","Silver Bow",1980,176,144,26,6,0,0,0,112,71,36,0,84,92,0,0
"Montana","Yellowstone",1980,213,201,12,0,0,0,0,86,42,28,84,61,68,0,0
"Nebraska","Custer",1980,74,74,0,0,0,0,0,32,29,3,39,6,29,0,0
"Nebraska","Dakota",1980,244,224,18,2,0,0,0,112,47,23,62,67,115,0,0
"Nebraska","Douglas",1980,366,229,59,39,22,17,0,226,154,44,90,0,276,0,0
"Nebraska","Lancaster",1980,363,248,110,5,0,0,0,118,73,44,250,0,113,0,0
"Nevada","Clark",1980,366,65,180,96,21,4,0,209,134,85,139,129,98,0,0
"Nevada","Washoe",1980,366,165,125,62,11,3,0,220,114,57,102,144,120,0,0
"New Hampshire","Cheshire",1980,362,276,84,2,0,0,0,140,66,33,362,0,0,0,0
"New Hampshire","Coos",1980,29,9,19,1,0,0,0,106,96,62,29,0,0,0,0
"New Hampshire","Hillsborough",1980,364,143,186,21,12,2,0,208,100,56,278,0,86,0,0
"New Hampshire","Rockingham",1980,330,267,42,12,6,3,0,215,79,36,114,0,216,0,0
"New Jersey","Atlantic",1980,359,128,159,38,27,7,0,238,147,59,208,0,151,0,0
"New Jersey","Bergen",1980,358,195,112,26,14,11,0,218,122,48,134,125,99,0,0
"New Jersey","Burlington",1980,359,186,89,35,26,23,0,286,172,50,151,30,178,0,0
"New Jersey","Camden",1980,358,188,86,41,26,17,0,239,159,49,53,148,157,0,0
"New Jersey","Cape May",1980,219,129,38,32,15,5,0,219,147,44,0,0,219,0,0
"New Jersey","Cumberland",1980,307,215,52,31,8,1,0,209,115,42,30,107,170,0,0
"New Jersey","Essex",1980,350,154,143,36,11,6,0,215,115,55,67,227,56,0,0
"New Jersey","Gloucester",1980,46,40,6,0,0,0,0,67,54,38,46,0,0,0,0
"New Jersey","Hudson",1980,357,127,182,26,19,3,0,222,119,60,210,79,68,0,0
"New Jersey","Hunterdon",1980,215,114,32,25,32,12,0,217,187,49,0,41,174,0,0
"New Jersey","Mercer",1980,343,226,48,27,30,12,0,230,161,41,133,0,210,0,0
"New Jersey","Middlesex",1980,356,170,136,27,18,5,0,260,126,52,202,48,106,0,0
"New Jersey","Monmouth",1980,358,146,166,18,16,12,0,246,129,55,294,0,64,0,0
"New Jersey","Morris",1980,357,90,199,31,24,13,0,227,156,70,288,0,69,0,0
"New Jersey","Ocean",1980,340,239,100,1,0,0,0,136,65,41,340,0,0,0,0
"New Jersey","Passaic",1980,326,261,63,1,1,0,0,166,60,39,326,0,0,0,0
"New Jersey","Salem",1980,352,347,5,0,0,0,0,78,32,16,352,0,0,0,0
"New Jersey","Somerset",1980,355,239,92,16,6,2,0,209,79,43,259,0,96,0,0
"New Jersey","Union",1980,350,137,145,30,23,15,0,233,156,58,148,109,93,0,0
"New Jersey","Warren",1980,347,251,94,2,0,0,0,106,68,36,98,249,0,0,0
"New Mexico","Bernalillo",1980,366,160,155,30,12,9,0,257,118,54,126,48,192,0,0
"New Mexico","Dona Ana",1980,366,290,76,0,0,0,0,97,60,40,203,0,163,0,0
"New Mexico","San Juan",1980,362,341,21,0,0,0,0,64,44,22,362,0,0,0,0
"New Mexico","Santa Fe",1980,366,348,18,0,0,0,0,72,43,24,366,0,0,0,0
"New York","Bronx",1980,303,260,42,1,0,0,0,117,57,25,185,118,0,0,0
"New York","Broome",1980,363,307,39,10,7,0,0,177,71,28,86,0,277,0,0
"New York","Chemung",1980,365,313,38,12,2,0,0,187,61,29,65,0,300,0,0
"New York","Dutchess",1980,366,337,23,5,0,1,0,201,45,21,180,0,186,0,0
"New York","Erie",1980,366,288,61,14,3,0,0,164,68,39,40,231,95,0,0
"New York","Essex",1980,332,227,57,31,16,1,0,203,122,40,0,0,332,0,0
"New York","Kings",1980,287,181,59,17,16,14,0,232,151,42,0,160,127,0,0
"New York","Monroe",1980,366,311,36,12,5,2,0,207,58,33,148,0,218,0,0
"New York","Nassau",1980,365,210,108,16,17,14,0,266,126,46,74,198,93,0,0
"New York","New York",1980,366,18,244,70,28,6,0,215,148,84,330,10,26,0,0
"New York","Niagara",1980,366,296,32,27,9,2,0,206,101,27,102,0,264,0,0
"New York","Oneida",1980,366,296,39,21,8,2,0,204,84,33,31,0,335,0,0
"New York","Onondaga",1980,366,294,49,19,3,1,0,201,74,36,23,203,140,0,0
"New York","Queens",1980,366,249,67,21,16,13,0,278,126,32,142,85,139,0,0
"New York","Rensselaer",1980,362,293,39,19,11,0,0,200,93,31,74,0,288,0,0
"New York","Richmond",1980,230,131,51,20,22,6,0,225,159,46,0,61,169,0,0
"New York","Schenectady",1980,366,349,15,2,0,0,0,115,43,24,168,0,198,0,0
"New York","Suffolk",1980,336,249,38,21,16,12,0,258,143,31,0,0,336,0,0
"New York","Warren",1980,339,305,20,11,3,0,0,182,51,29,0,0,339,0,0
"New York","Wayne",1980,316,287,21,5,3,0,0,197,50,22,0,0,316,0,0
"New York","Westchester",1980,365,263,48,25,15,14,0,235,143,36,111,17,237,0,0
"North Carolina","Buncombe",1980,174,104,38,26,6,0,0,164,122,45,0,0,174,0,0
"North Carolina","Durham",1980,355,185,148,15,5,2,0,210,87,49,355,0,0,0,0
"North Carolina","Forsyth",1980,318,296,19,3,0,0,0,140,48,27,274,0,44,0,0
"North Carolina","Granville",1980,199,46,52,65,33,3,0,205,166,101,0,0,199,0,0
"North Carolina","Guilford",1980,197,110,48,27,12,0,0,190,133,46,0,0,197,0,0
"North Carolina","Jones",1980,318,243,51,21,1,2,0,226,90,32,0,0,318,0,0
"North Carolina","Mecklenburg",1980,366,73,189,64,29,11,0,241,151,74,188,0,178,0,0
"North Carolina","New Hanover",1980,126,72,36,16,2,0,0,161,105,48,0,0,126,0,0
"North Carolina","Wake",1980,265,76,91,69,27,2,0,204,151,77,96,0,169,0,0
"North Dakota","Dunn",1980,314,282,22,9,1,0,0,161,51,30,0,105,209,0,0
"North Dakota","Mercer",1980,366,312,48,6,0,0,0,126,58,35,0,12,354,0,0
"North Dakota","Oliver",1980,362,327,33,2,0,0,0,143,49,32,0,24,338,0,0
"Ohio","Allen",1980,31,31,0,0,0,0,0,28,24,15,0,0,31,0,0
"Ohio","Ashtabula",1980,351,292,32,19,8,0,0,190,77,34,0,0,351,0,0
"Ohio","Butler",1980,366,284,48,23,9,2,0,216,93,35,33,58,275,0,0
