"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"California","Ventura",1981,362,112,96,45,74,35,0,268,195,84,0,56,306,0,0
"California","Yolo",1981,364,256,59,33,12,4,0,210,108,37,61,0,303,0,0
"Colorado","Adams",1981,346,157,147,40,1,1,0,209,102,54,0,215,131,0,0
"Colorado","Arapahoe",1981,364,232,103,24,5,0,0,177,97,46,46,67,251,0,0
"Colorado","Boulder",1981,362,286,60,16,0,0,0,150,74,38,108,0,254,0,0
"Colorado","Denver",1981,364,16,242,63,25,16,2,331,165,82,215,111,38,0,0
"Colorado","El Paso",1981,365,225,127,13,0,0,0,133,77,47,127,147,91,0,0
"Colorado","Jefferson",1981,364,205,131,23,4,1,0,202,97,48,145,0,219,0,0
"Colorado","Larimer",1981,363,269,82,9,3,0,0,186,77,41,192,0,171,0,0
"Colorado","Mesa",1981,263,217,46,0,0,0,0,90,60,23,263,0,0,0,0
"Colorado","Pueblo",1981,336,336,0,0,0,0,0,49,26,14,336,0,0,0,0
"Colorado","Weld",1981,297,203,73,19,2,0,0,173,93,44,101,0,196,0,0
"Connecticut","Fairfield",1981,365,91,144,66,37,27,0,261,185,76,196,61,108,0,0
"Connecticut","Hartford",1981,365,147,185,16,9,8,0,228,100,55,221,37,107,0,0
"Connecticut","Middlesex",1981,236,155,45,10,10,16,0,248,156,41,0,0,236,0,0
"Connecticut","New Haven",1981,365,245,71,20,21,8,0,230,122,42,77,98,190,0,0
"Connecticut","New London",1981,137,53,39,14,20,11,0,260,182,67,0,0,137,0,0
"Connecticut","Tolland",1981,164,91,43,12,13,5,0,218,159,48,0,0,164,0,0
"Delaware","Kent",1981,89,86,0,1,2,0,0,200,28,9,0,0,89,0,0
"Delaware","New Castle",1981,351,256,58,33,4,0,0,169,103,34,231,56,64,0,0
"District Of Columbia","District of Columbia",1981,365,78,242,32,12,1,0,201,105,66,157,144,64,0,0
"Florida","Broward",1981,365,220,128,16,1,0,0,161,87,45,223,0,142,0,0
"Florida","Duval",1981,365,215,131,17,2,0,0,177,89,48,145,54,166,0,0
"Florida","Escambia",1981,365,242,89,27,7,0,0,200,100,43,23,0,342,0,0
"Florida","Hillsborough",1981,365,179,155,24,7,0,0,182,97,51,90,115,160,0,0
"Florida","Lee",1981,302,285,17,0,0,0,0,90,44,27,0,0,302,0,0
"Florida","Leon",1981,341,252,70,17,2,0,0,154,87,41,0,0,341,0,0
"Florida","Manatee",1981,330,323,7,0,0,0,0,87,41,25,0,0,330,0,0
"Florida","Miami-Dade",1981,365,105,181,64,14,1,0,224,125,69,270,13,82,0,0
"Florida","Orange",1981,358,179,154,24,1,0,0,172,93,51,61,102,195,0,0
"Florida","Palm Beach",1981,365,305,52,8,0,0,0,129,63,37,16,87,262,0,0
"Florida","Pinellas",1981,365,169,168,22,6,0,0,169,93,52,153,25,187,0,0
"Florida","Seminole",1981,230,183,40,7,0,0,0,136,67,35,0,0,230,0,0
"Georgia","DeKalb",1981,362,275,59,17,8,3,0,209,90,35,89,0,273,0,0
"Georgia","Fulton",1981,343,274,67,1,1,0,0,151,60,33,232,111,0,0,0
"Georgia","Muscogee",1981,325,239,66,17,3,0,0,177,90,39,0,0,325,0,0
"Georgia","Rockdale",1981,271,189,41,21,16,4,0,233,126,38,0,0,271,0,0
"Hawaii","Honolulu",1981,361,324,37,0,0,0,0,80,51,30,304,2,55,0,0
"Idaho","Ada",1981,295,117,162,16,0,0,0,147,92,55,295,0,0,0,0
"Illinois","Adams",1981,276,234,38,4,0,0,0,136,61,36,0,0,276,0,0
"Illinois","Champaign",1981,325,281,36,8,0,0,0,133,64,31,0,0,325,0,0
"Illinois","Cook",1981,365,96,228,31,6,4,0,235,103,62,163,146,56,0,0
"Illinois","Crawford",1981,120,102,16,2,0,0,0,122,71,32,0,0,120,0,0
"Illinois","DuPage",1981,268,235,24,7,2,0,0,179,58,25,0,0,268,0,0
"Illinois","Effingham",1981,57,56,1,0,0,0,0,71,40,25,0,0,57,0,0
"Illinois","Kane",1981,338,303,27,5,3,0,0,182,54,24,0,0,338,0,0
"Illinois","Kankakee",1981,147,139,6,2,0,0,0,129,49,28,0,0,147,0,0
"Illinois","La Salle",1981,306,260,37,6,3,0,0,169,67,31,0,0,306,0,0
"Illinois","Lake",1981,355,305,31,11,4,4,0,217,67,29,0,0,355,0,0
"Illinois","Macon",1981,234,213,17,4,0,0,0,122,50,31,0,0,234,0,0
"Illinois","Macoupin",1981,152,122,21,6,3,0,0,166,80,38,0,0,152,0,0
"Illinois","Madison",1981,364,257,77,23,7,0,0,177,93,43,152,0,212,0,0
"Illinois","McHenry",1981,324,281,31,9,2,1,0,213,67,30,0,0,324,0,0
"Illinois","Monroe",1981,248,198,40,9,1,0,0,151,77,38,0,0,248,0,0
"Illinois","Peoria",1981,358,267,74,16,1,0,0,169,74,38,137,0,221,0,0
"Illinois","Rock Island",1981,365,295,67,3,0,0,0,150,63,37,190,0,175,0,0
"Illinois","Saint Clair",1981,364,314,43,7,0,0,0,136,58,29,161,20,183,0,0
"Illinois","Sangamon",1981,357,273,77,6,1,0,0,172,67,39,214,0,143,0,0
"Illinois","Will",1981,360,273,74,10,3,0,0,179,72,39,179,0,181,0,0
"Illinois","Williamson",1981,322,288,25,9,0,0,0,147,51,30,0,0,322,0,0
"Illinois","Winnebago",1981,365,244,111,10,0,0,0,147,74,44,217,0,148,0,0
"Indiana","Allen",1981,363,284,45,24,9,1,0,207,100,31,0,0,363,0,0
"Indiana","Clark",1981,351,190,119,27,12,3,0,205,105,48,0,182,169,0,0
"Indiana","Hancock",1981,310,238,36,27,9,0,0,197,105,32,0,0,310,0,0
"Indiana","Jasper",1981,365,357,8,0,0,0,0,80,36,19,0,365,0,0,0
"Indiana","Jefferson",1981,343,338,5,0,0,0,0,88,37,19,0,343,0,0,0
"Indiana","Kosciusko",1981,288,226,44,15,2,1,0,202,93,32,0,0,288,0,0
"Indiana","Lake",1981,365,277,57,26,3,2,0,236,93,35,134,0,231,0,0
"Indiana","Marion",1981,365,125,172,40,24,4,0,226,140,63,163,63,139,0,0
"Indiana","Porter",1981,365,292,44,22,7,0,0,185,90,31,0,191,174,0,0
"Indiana","Posey",1981,240,184,56,0,0,0,0,97,83,28,0,240,0,0,0
"Indiana","Spencer",1981,361,360,1,0,0,0,0,56,31,20,0,361,0,0,0
"Indiana","St. Joseph",1981,358,278,46,24,10,0,0,197,100,33,0,0,358,0,0
"Indiana","Sullivan",1981,351,350,1,0,0,0,0,52,24,13,0,351,0,0,0
"Indiana","Vanderburgh",1981,360,232,97,26,5,0,0,182,93,43,65,161,134,0,0
"Indiana","Vigo",1981,343,341,2,0,0,0,0,57,28,16,0,343,0,0,0
"Iowa","Dubuque",1981,212,190,22,0,0,0,0,94,51,30,212,0,0,0,0
"Iowa","Johnson",1981,158,126,22,8,2,0,0,169,80,6,0,0,158,0,0
"Iowa","Linn",1981,365,324,37,4,0,0,0,115,51,31,104,0,261,0,0
"Iowa","Madison",1981,254,240,14,0,0,0,0,90,48,34,0,0,254,0,0
"Iowa","Polk",1981,365,193,166,6,0,0,0,123,81,49,338,0,27,0,0
"Iowa","Scott",1981,208,198,10,0,0,0,0,97,45,28,0,0,208,0,0
"Iowa","Woodbury",1981,121,120,1,0,0,0,0,70,30,17,12,109,0,0,0
"Kansas","Johnson",1981,90,83,6,1,0,0,0,105,47,34,31,0,59,0,0
"Kansas","Sedgwick",1981,365,270,79,14,2,0,0,186,82,41,148,0,217,0,0
"Kansas","Wyandotte",1981,365,284,69,10,2,0,0,197,77,34,167,31,167,0,0
"Kentucky","Boone",1981,365,277,55,29,4,0,0,169,97,38,0,106,259,0,0
"Kentucky","Boyd",1981,365,270,79,12,4,0,0,179,84,40,155,51,159,0,0
"Kentucky","Bullitt",1981,19,19,0,0,0,0,0,45,43,31,0,16,3,0,0
"Kentucky","Calloway",1981,215,138,58,16,3,0,0,179,100,46,0,0,215,0,0
"Kentucky","Campbell",1981,365,273,65,24,3,0,0,156,86,41,0,211,154,0,0
"Kentucky","Clark",1981,205,156,44,3,2,0,0,166,80,39,0,0,205,0,0
"Kentucky","Clay",1981,144,111,31,2,0,0,0,105,74,41,0,0,144,0,0
"Kentucky","Daviess",1981,351,306,34,11,0,0,0,133,61,32,10,73,268,0,0
"Kentucky","Fayette",1981,364,258,85,19,2,0,0,185,80,42,86,122,156,0,0
"Kentucky","Floyd",1981,120,92,26,2,0,0,0,122,77,37,0,0,120,0,0
"Kentucky","Fulton",1981,177,129,35,11,2,0,0,166,93,44,0,0,177,0,0
"Kentucky","Greenup",1981,166,120,23,11,12,0,0,174,129,41,0,0,166,0,0
"Kentucky","Hancock",1981,280,230,35,13,2,0,0,169,80,31,15,0,265,0,0
"Kentucky","Hardin",1981,192,139,47,6,0,0,0,122,71,44,0,0,192,0,0
"Kentucky","Henderson",1981,365,294,67,2,0,2,0,203,61,35,35,211,119,0,0
"Kentucky","Henry",1981,183,124,46,13,0,0,0,136,90,44,0,0,183,0,0
"Kentucky","Hopkins",1981,140,87,34,18,1,0,0,169,114,44,0,0,140,0,0
"Kentucky","Jefferson",1981,365,104,199,49,8,5,0,222,122,66,177,73,115,0,0
"Kentucky","Kenton",1981,365,281,51,22,11,0,0,179,84,38,146,0,219,0,0
"Kentucky","Livingston",1981,222,154,38,24,6,0,0,185,112,40,0,0,222,0,0
"Kentucky","Logan",1981,135,113,21,1,0,0,0,101,64,38,0,0,135,0,0
"Kentucky","McCracken",1981,365,250,94,20,1,0,0,156,77,43,112,75,178,0,0
"Kentucky","Mercer",1981,182,110,58,12,2,0,0,187,93,47,0,0,182,0,0
"Kentucky","Metcalfe",1981,152,126,23,3,0,0,0,122,61,39,0,0,152,0,0
"Kentucky","Muhlenberg",1981,338,253,62,22,1,0,0,154,87,36,0,104,234,0,0
"Kentucky","Ohio",1981,221,206,13,2,0,0,0,129,47,23,0,77,144,0,0
"Kentucky","Oldham",1981,169,165,3,1,0,0,0,105,30,12,0,0,169,0,0
"Kentucky","Pendleton",1981,174,129,40,5,0,0,0,126,77,38,0,0,174,0,0
"Kentucky","Pulaski",1981,195,126,59,7,3,0,0,161,90,46,0,0,195,0,0
"Kentucky","Trigg",1981,91,79,6,5,1,0,0,154,84,31,0,10,81,0,0
"Kentucky","Trimble",1981,359,357,2,0,0,0,0,60,31,17,0,359,0,0,0
"Louisiana","Bossier",1981,326,214,71,35,6,0,0,182,108,43,0,0,326,0,0
"Louisiana","Caddo",1981,288,188,62,28,9,1,0,201,108,44,0,0,288,0,0
"Louisiana","Calcasieu",1981,320,224,63,27,6,0,0,190,105,39,0,0,320,0,0
"Louisiana","East Baton Rouge",1981,365,230,68,35,22,10,0,229,133,44,0,0,365,0,0
"Louisiana","Grant",1981,107,75,28,4,0,0,0,140,77,39,0,0,107,0,0
"Louisiana","Iberville",1981,340,277,42,17,3,1,0,213,80,35,0,0,340,0,0
"Louisiana","Orleans",1981,364,250,96,17,1,0,0,154,78,42,104,55,205,0,0
"Louisiana","Ouachita",1981,206,130,45,24,7,0,0,169,126,43,0,0,206,0,0
"Louisiana","St. Bernard",1981,269,212,46,9,2,0,0,174,71,35,0,0,269,0,0
"Louisiana","St. Charles",1981,179,146,28,5,0,0,0,115,65,32,0,179,0,0,0
"Louisiana","St. John the Baptist",1981,300,225,55,15,5,0,0,187,84,37,0,0,300,0,0
"Maine","Aroostook",1981,153,153,0,0,0,0,0,50,31,20,0,0,153,0,0
"Maine","Cumberland",1981,167,124,29,6,5,3,0,212,97,41,0,0,167,0,0
"Maine","Franklin",1981,125,125,0,0,0,0,0,10,7,5,125,0,0,0,0
"Maine","Kennebec",1981,159,133,19,2,5,0,0,195,71,37,0,0,159,0,0
"Maine","Oxford",1981,117,117,0,0,0,0,0,42,17,7,0,117,0,0,0
"Maine","Penobscot",1981,353,307,43,1,2,0,0,177,55,31,200,0,153,0,0
"Maryland","Allegany",1981,327,320,6,1,0,0,0,112,38,17,68,0,259,0,0
"Maryland","Anne Arundel",1981,362,204,90,37,23,8,0,253,136,47,0,185,177,0,0
"Maryland","Baltimore",1981,362,213,89,31,21,8,0,225,136,47,0,201,161,0,0
"Maryland","Baltimore (City)",1981,365,72,240,44,7,2,0,205,108,70,227,104,34,0,0
"Maryland","Frederick",1981,292,235,37,14,4,2,0,216,90,30,0,0,292,0,0
"Maryland","Harford",1981,324,263,31,17,9,4,0,218,97,27,0,0,324,0,0
"Maryland","Howard",1981,300,238,35,15,10,2,0,209,97,32,0,0,300,0,0
"Maryland","Montgomery",1981,346,245,61,27,10,3,0,207,108,39,0,89,257,0,0
"Maryland","Prince George's",1981,360,208,96,36,13,7,0,224,129,47,61,136,163,0,0
"Maryland","Washington",1981,107,102,4,0,1,0,0,154,44,20,0,0,107,0,0
"Massachusetts","Berkshire",1981,103,86,13,1,3,0,0,185,64,34,0,0,103,0,0
"Massachusetts","Bristol",1981,209,141,36,18,12,2,0,206,129,43,0,0,209,0,0
"Massachusetts","Essex",1981,262,223,21,12,5,1,0,201,67,33,0,0,262,0,0
"Massachusetts","Hampden",1981,356,201,113,30,7,5,0,219,104,47,56,113,187,0,0
"Massachusetts","Hampshire",1981,163,114,32,9,4,4,0,215,108,39,0,0,163,0,0
"Massachusetts","Middlesex",1981,354,260,79,10,5,0,0,182,80,41,96,170,88,0,0
"Massachusetts","Norfolk",1981,185,130,36,14,5,0,0,177,105,42,0,0,185,0,0
"Massachusetts","Suffolk",1981,365,48,293,24,0,0,0,145,96,68,234,122,9,0,0
"Massachusetts","Worcester",1981,345,217,92,21,11,4,0,210,103,44,15,152,178,0,0
"Michigan","Bay",1981,278,233,21,18,6,0,0,182,93,35,0,0,278,0,0
"Michigan","Cass",1981,49,46,3,0,0,0,0,74,46,30,0,0,49,0,0
"Michigan","Clinton",1981,271,235,27,9,0,0,0,133,61,31,0,0,271,0,0
"Michigan","Genesee",1981,363,312,33,14,4,0,0,164,71,29,1,0,362,0,0
"Michigan","Ingham",1981,349,282,50,17,0,0,0,140,67,32,0,99,250,0,0
"Michigan","Kent",1981,364,297,43,19,4,1,0,202,84,34,62,0,302,0,0
"Michigan","Macomb",1981,365,290,43,19,11,2,0,213,97,33,45,25,295,0,0
"Michigan","Marquette",1981,279,258,17,4,0,0,0,147,49,34,0,0,279,0,0
"Michigan","Muskegon",1981,241,188,35,11,6,1,0,219,87,29,98,0,143,0,0
"Michigan","Oakland",1981,365,191,134,31,9,0,0,185,102,49,67,164,134,0,0
"Michigan","Saginaw",1981,365,326,35,4,0,0,0,119,53,25,306,0,59,0,0
"Michigan","St. Clair",1981,362,304,31,16,8,3,0,214,73,34,0,151,211,0,0
"Michigan","Washtenaw",1981,241,222,14,4,1,0,0,169,47,29,0,0,241,0,0
"Michigan","Wayne",1981,365,163,156,31,12,3,0,216,108,52,89,207,69,0,0
"Minnesota","Anoka",1981,228,198,21,8,1,0,0,174,61,35,0,0,228,0,0
"Minnesota","Blue Earth",1981,216,209,7,0,0,0,0,77,42,23,0,0,216,0,0
"Minnesota","Dakota",1981,300,287,12,1,0,0,0,112,43,25,0,0,300,0,0
"Minnesota","Hennepin",1981,364,190,165,7,2,0,0,170,77,50,233,131,0,0,0
"Minnesota","Lake",1981,151,146,5,0,0,0,0,93,44,31,0,0,151,0,0
"Minnesota","Olmsted",1981,364,187,169,7,1,0,0,159,77,50,308,0,56,0,0
"Minnesota","Ramsey",1981,365,208,134,20,3,0,0,190,89,47,217,62,86,0,0
"Minnesota","Saint Louis",1981,354,206,141,7,0,0,0,150,78,45,335,0,19,0,0
"Minnesota","Sherburne",1981,360,276,79,3,0,2,0,208,66,38,253,0,107,0,0
"Minnesota","Washington",1981,171,162,9,0,0,0,0,84,45,31,0,0,171,0,0
"Mississippi","DeSoto",1981,311,226,59,25,1,0,0,156,90,40,0,0,311,0,0
"Mississippi","Hinds",1981,360,260,78,16,6,0,0,159,80,42,71,44,245,0,0
"Mississippi","Madison",1981,249,178,58,13,0,0,0,147,84,43,0,0,249,0,0
"Missouri","Clay",1981,365,213,118,23,10,1,0,201,97,47,155,13,197,0,0
"Missouri","Greene",1981,293,269,24,0,0,0,0,100,48,31,0,0,293,0,0
"Missouri","Jackson",1981,331,311,14,2,2,2,0,248,34,9,331,0,0,0,0
"Missouri","Jefferson",1981,185,118,38,24,4,1,0,238,115,42,0,58,127,0,0
"Missouri","Madison",1981,327,288,32,4,3,0,0,192,54,35,0,0,327,0,0
"Missouri","Platte",1981,356,303,40,8,5,0,0,179,67,26,0,41,315,0,0
"Missouri","Saint Charles",1981,325,254,43,17,9,2,0,223,93,36,0,0,325,0,0
"Missouri","Saint Louis",1981,365,167,151,35,9,3,0,230,104,53,45,207,113,0,0
"Montana","Cascade",1981,356,321,33,0,1,1,0,230,50,40,96,2,258,0,0
"Montana","Missoula",1981,359,205,142,8,4,0,0,171,77,47,359,0,0,0,0
"Montana","Rosebud",1981,355,352,3,0,0,0,0,90,42,29,0,125,230,0,0
"Montana","Silver Bow",1981,99,60,32,7,0,0,0,110,88,43,0,83,16,0,0
"Montana","Yellowstone",1981,270,247,23,0,0,0,0,92,49,19,270,0,0,0,0
"Nebraska","Dakota",1981,121,121,0,0,0,0,0,42,23,5,40,81,0,0,0
"Nebraska","Douglas",1981,365,281,81,3,0,0,0,131,69,39,145,0,220,0,0
"Nebraska","Lancaster",1981,365,305,45,7,3,5,0,267,64,32,199,0,166,0,0
"Nevada","Carson City",1981,244,233,11,0,0,0,0,66,45,34,103,0,141,0,0
"Nevada","Clark",1981,365,57,164,124,13,7,0,238,128,91,113,148,104,0,0
"Nevada","Douglas",1981,266,228,38,0,0,0,0,100,54,39,167,0,99,0,0
"Nevada","Washoe",1981,362,93,192,71,6,0,0,193,108,77,102,165,95,0,0
"New Hampshire","Cheshire",1981,176,130,43,1,2,0,0,185,73,39,120,0,56,0,0
"New Hampshire","Coos",1981,173,150,19,4,0,0,0,147,54,34,0,0,173,0,0
"New Hampshire","Hillsborough",1981,365,92,230,30,9,4,0,220,115,64,327,0,38,0,0
"New Hampshire","Rockingham",1981,314,294,11,3,5,1,0,203,45,26,0,0,314,0,0
"New Jersey","Atlantic",1981,365,196,111,32,14,12,0,268,136,50,185,0,180,0,0
"New Jersey","Bergen",1981,365,217,121,19,7,1,0,207,90,45,54,230,81,0,0
"New Jersey","Burlington",1981,365,252,77,20,12,4,0,225,100,42,113,78,174,0,0
"New Jersey","Camden",1981,365,191,112,36,17,9,0,235,140,49,63,144,158,0,0
"New Jersey","Cape May",1981,314,213,44,35,15,7,0,230,126,40,0,0,314,0,0
"New Jersey","Essex",1981,363,164,154,35,8,2,0,216,103,56,30,294,39,0,0
"New Jersey","Gloucester",1981,10,10,0,0,0,0,0,6,6,3,0,0,10,0,0
"New Jersey","Hudson",1981,365,128,199,21,14,3,0,253,103,61,199,101,65,0,0
"New Jersey","Hunterdon",1981,350,247,49,28,23,3,0,210,129,40,0,117,233,0,0
"New Jersey","Mercer",1981,347,283,25,21,14,4,0,229,105,27,79,0,268,0,0
"New Jersey","Middlesex",1981,365,236,103,16,9,1,0,209,82,43,192,53,120,0,0
"New Jersey","Monmouth",1981,365,252,111,2,0,0,0,108,65,42,365,0,0,0,0
"New Jersey","Morris",1981,362,103,190,39,26,4,0,214,136,65,252,0,110,0,0
"New Jersey","Ocean",1981,362,314,48,0,0,0,0,89,52,32,362,0,0,0,0
"New Jersey","Passaic",1981,53,50,3,0,0,0,0,61,43,22,53,0,0,0,0
"New Jersey","Salem",1981,91,85,6,0,0,0,0,64,48,19,91,0,0,0,0
"New Jersey","Somerset",1981,346,260,71,13,0,2,0,219,68,36,267,0,79,0,0
"New Jersey","Union",1981,358,215,102,28,10,3,0,210,104,45,14,206,138,0,0
"New Jersey","Warren",1981,90,54,36,0,0,0,0,99,81,42,9,81,0,0,0
"New Mexico","Bernalillo",1981,365,132,159,25,24,25,0,248,166,61,123,56,186,0,0
"New Mexico","Dona Ana",1981,365,232,123,9,1,0,0,156,80,46,98,0,267,0,0
"New Mexico","San Juan",1981,365,346,19,0,0,0,0,72,47,20,365,0,0,0,0
"New Mexico","Sandoval",1981,278,182,94,2,0,0,0,101,71,46,0,0,278,0,0
"New Mexico","Santa Fe",1981,365,357,8,0,0,0,0,75,41,20,365,0,0,0,0
"New York","Bronx",1981,164,142,20,2,0,0,0,103,56,28,91,73,0,0,0
"New York","Broome",1981,363,318,30,12,3,0,0,159,64,27,103,0,260,0,0
"New York","Chemung",1981,362,314,36,10,2,0,0,161,61,25,91,0,271,0,0
"New York","Dutchess",1981,357,332,21,3,1,0,0,166,46,27,153,0,204,0,0
"New York","Erie",1981,365,242,88,24,11,0,0,197,97,42,47,210,108,0,0
"New York","Essex",1981,305,234,52,14,5,0,0,179,84,36,0,0,305,0,0
"New York","Kings",1981,321,163,115,24,9,10,0,230,105,50,0,257,64,0,0
"New York","Monroe",1981,365,296,44,19,4,2,0,213,80,36,178,0,187,0,0
"New York","Nassau",1981,365,231,116,16,2,0,0,154,79,44,54,272,39,0,0
"New York","New York",1981,365,16,275,62,10,2,0,214,115,80,350,0,15,0,0
"New York","Niagara",1981,365,315,29,13,8,0,0,179,67,31,71,0,294,0,0
"New York","Oneida",1981,365,310,46,5,4,0,0,190,64,29,33,0,332,0,0
"New York","Onondaga",1981,365,307,40,12,5,1,0,201,80,31,72,0,293,0,0
"New York","Queens",1981,365,302,37,11,12,3,0,237,84,27,145,0,220,0,0
"New York","Rensselaer",1981,356,303,36,15,2,0,0,172,74,27,84,0,272,0,0
"New York","Richmond",1981,234,147,32,33,12,10,0,279,150,42,0,0,234,0,0
"New York","Schenectady",1981,364,331,28,5,0,0,0,136,49,26,138,0,226,0,0
"New York","Suffolk",1981,351,315,19,9,7,1,0,201,51,24,0,0,351,0,0
"New York","Warren",1981,250,241,7,2,0,0,0,105,40,24,0,0,250,0,0
"New York","Wayne",1981,310,275,22,11,1,1,0,208,58,26,0,0,310,0,0
"New York","Westchester",1981,365,302,47,7,9,0,0,197,67,31,118,0,247,0,0
"North Carolina","Buncombe",1981,167,102,53,12,0,0,0,136,90,47,0,0,167,0,0
