"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Colorado","Douglas",2001,236,137,86,12,1,0,0,159,84,48,0,0,210,26,0
"Colorado","Eagle",2001,22,22,0,0,0,0,0,33,19,12,0,0,0,0,22
"Colorado","El Paso",2001,365,257,105,3,0,0,0,105,71,44,24,60,241,31,9
"Colorado","Elbert",2001,122,122,0,0,0,0,0,48,33,16,0,0,0,122,0
"Colorado","Fremont",2001,59,59,0,0,0,0,0,37,25,13,0,0,0,0,59
"Colorado","Garfield",2001,109,109,0,0,0,0,0,50,30,18,0,0,0,0,109
"Colorado","Gunnison",2001,365,229,134,2,0,0,0,115,71,49,0,0,332,6,27
"Colorado","Jackson",2001,119,118,1,0,0,0,0,60,20,8,0,0,0,119,0
"Colorado","Jefferson",2001,365,265,75,23,2,0,0,161,87,42,1,26,338,0,0
"Colorado","La Plata",2001,365,313,52,0,0,0,0,71,52,38,0,36,202,9,118
"Colorado","Larimer",2001,365,256,98,11,0,0,0,140,77,45,1,0,336,28,0
"Colorado","Mesa",2001,365,345,20,0,0,0,0,76,39,25,173,0,0,79,113
"Colorado","Montezuma",2001,344,257,86,1,0,0,0,105,64,44,0,0,333,11,0
"Colorado","Montrose",2001,68,62,6,0,0,0,0,72,44,23,0,0,0,0,68
"Colorado","Pitkin",2001,358,353,5,0,0,0,0,66,34,19,0,0,0,5,353
"Colorado","Prowers",2001,364,324,40,0,0,0,0,99,51,23,0,0,0,0,364
"Colorado","Pueblo",2001,125,108,17,0,0,0,0,85,52,33,0,0,0,113,12
"Colorado","Routt",2001,351,327,24,0,0,0,0,73,42,19,0,0,0,40,311
"Colorado","San Juan",2001,117,117,0,0,0,0,0,30,18,9,0,0,0,117,0
"Colorado","San Miguel",2001,255,252,2,1,0,0,0,129,29,17,0,0,0,44,211
"Colorado","Summit",2001,122,112,10,0,0,0,0,77,44,17,0,0,0,0,122
"Colorado","Teller",2001,287,284,3,0,0,0,0,57,31,20,0,0,0,0,287
"Colorado","Weld",2001,365,269,86,10,0,0,0,147,74,40,45,0,257,61,2
"Connecticut","Fairfield",2001,365,205,119,21,15,5,0,229,109,48,11,149,141,63,1
"Connecticut","Hartford",2001,365,202,137,18,7,1,0,209,85,48,14,79,116,156,0
"Connecticut","Litchfield",2001,103,86,14,1,2,0,0,182,74,25,0,0,35,31,37
"Connecticut","Middlesex",2001,269,204,37,17,8,3,0,206,108,40,0,0,269,0,0
"Connecticut","New Haven",2001,365,106,222,23,12,2,0,229,101,60,0,59,90,197,19
"Connecticut","New London",2001,235,144,72,13,6,0,0,185,90,46,0,0,164,66,5
"Connecticut","Tolland",2001,179,115,41,14,6,3,0,218,119,46,0,1,178,0,0
"Connecticut","Windham",2001,363,296,38,15,10,4,0,210,87,37,0,0,363,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2001,365,71,136,93,36,27,2,495,192,90,85,93,129,0,58
"Country Of Mexico","CHIHUAHUA STATE",2001,289,102,140,39,6,1,1,496,122,60,32,0,215,0,42
"Country Of Mexico","SONORA",2001,59,19,37,3,0,0,0,130,89,59,0,0,0,0,59
"Delaware","Kent",2001,277,149,101,19,7,1,0,204,100,49,0,0,196,81,0
"Delaware","New Castle",2001,365,102,211,32,20,0,0,192,112,63,0,17,117,231,0
"Delaware","Sussex",2001,277,138,112,18,8,1,0,201,100,51,0,0,207,70,0
"District Of Columbia","District of Columbia",2001,365,103,222,29,9,2,0,203,106,62,3,63,86,213,0
"Florida","Alachua",2001,357,250,92,14,1,0,0,154,84,42,0,0,305,52,0
"Florida","Baker",2001,361,310,45,6,0,0,0,126,58,35,0,0,361,0,0
"Florida","Bay",2001,359,270,76,11,2,0,0,166,77,40,0,0,315,43,1
"Florida","Brevard",2001,365,305,52,6,2,0,0,159,64,38,0,0,327,29,9
"Florida","Broward",2001,365,282,75,6,2,0,0,182,60,40,3,41,151,170,0
"Florida","Citrus",2001,122,94,28,0,0,0,0,83,60,38,0,0,0,122,0
"Florida","Collier",2001,122,120,2,0,0,0,0,77,43,32,0,0,122,0,0
"Florida","Columbia",2001,356,292,57,7,0,0,0,133,67,36,0,0,356,0,0
"Florida","Duval",2001,365,221,134,10,0,0,0,149,74,46,0,4,163,197,1
"Florida","Escambia",2001,365,187,159,17,2,0,0,161,81,50,0,3,159,203,0
"Florida","Hamilton",2001,108,106,1,1,0,0,0,132,28,16,0,0,0,0,108
"Florida","Highlands",2001,187,183,4,0,0,0,0,80,43,32,0,0,187,0,0
"Florida","Hillsborough",2001,365,169,170,21,5,0,0,200,89,52,0,4,138,217,6
"Florida","Holmes",2001,361,297,60,4,0,0,0,126,67,37,0,0,361,0,0
"Florida","Indian River",2001,175,167,5,3,0,0,0,147,47,36,0,0,175,0,0
"Florida","Lake",2001,365,306,52,7,0,0,0,143,67,37,0,0,360,0,5
"Florida","Lee",2001,365,305,57,3,0,0,0,115,61,36,0,0,315,41,9
"Florida","Leon",2001,365,276,81,8,0,0,0,133,71,39,0,0,281,79,5
"Florida","Liberty",2001,354,317,34,3,0,0,0,126,51,35,0,0,354,0,0
"Florida","Manatee",2001,364,281,66,14,3,0,0,185,74,40,0,7,314,42,1
"Florida","Marion",2001,365,292,65,8,0,0,0,133,67,39,0,0,310,55,0
"Florida","Miami-Dade",2001,365,249,109,6,1,0,0,179,64,44,2,19,166,178,0
"Florida","Monroe",2001,45,45,0,0,0,0,0,50,28,16,0,0,0,0,45
"Florida","Nassau",2001,359,328,29,2,0,0,0,117,44,22,0,0,0,0,359
"Florida","Orange",2001,365,193,155,16,1,0,0,154,74,49,0,16,125,223,1
"Florida","Osceola",2001,364,320,36,7,1,0,0,151,58,34,0,0,364,0,0
"Florida","Palm Beach",2001,365,302,57,5,1,0,0,172,58,37,0,8,222,133,2
"Florida","Pasco",2001,365,281,65,18,1,0,0,161,84,41,0,0,365,0,0
"Florida","Pinellas",2001,365,197,153,13,2,0,0,172,77,49,0,10,141,214,0
"Florida","Polk",2001,365,277,75,8,5,0,0,182,74,39,0,0,293,55,17
"Florida","Putnam",2001,62,61,1,0,0,0,0,52,35,21,0,0,0,0,62
"Florida","Santa Rosa",2001,361,273,69,17,2,0,0,156,80,39,0,0,361,0,0
"Florida","Sarasota",2001,365,266,77,18,4,0,0,200,80,40,22,2,300,36,5
"Florida","Seminole",2001,364,284,68,11,1,0,0,154,64,39,0,0,313,46,5
"Florida","St. Lucie",2001,364,317,41,4,2,0,0,164,54,35,0,25,279,58,2
"Florida","Volusia",2001,365,301,57,7,0,0,0,136,60,38,0,0,295,60,10
"Florida","Wakulla",2001,280,225,46,8,1,0,0,156,67,38,0,0,231,49,0
"Georgia","Bibb",2001,281,158,104,15,3,1,0,204,87,47,0,0,186,94,1
"Georgia","Charlton",2001,119,96,23,0,0,0,0,86,62,35,0,0,0,119,0
"Georgia","Chatham",2001,365,278,83,3,1,0,0,157,67,35,0,0,138,112,115
"Georgia","Chattooga",2001,56,56,0,0,0,0,0,49,30,12,0,0,0,0,56
"Georgia","Cherokee",2001,223,149,62,11,1,0,0,154,90,44,0,0,223,0,0
"Georgia","Clarke",2001,100,26,71,2,1,0,0,168,84,59,0,0,0,100,0
"Georgia","Clayton",2001,112,33,75,4,0,0,0,138,85,59,0,0,0,112,0
"Georgia","Cobb",2001,277,132,110,29,6,0,0,174,108,52,0,0,200,77,0
"Georgia","Coweta",2001,245,166,60,16,3,0,0,190,93,43,0,0,245,0,0
"Georgia","Dawson",2001,241,160,66,14,1,0,0,156,87,46,0,0,241,0,0
"Georgia","DeKalb",2001,365,98,218,37,12,0,0,195,112,62,0,29,90,246,0
"Georgia","Dougherty",2001,116,60,53,3,0,0,0,138,74,50,0,0,0,106,10
"Georgia","Douglas",2001,263,166,70,22,5,0,0,185,101,44,0,0,239,0,24
"Georgia","Fayette",2001,245,156,63,23,3,0,0,177,101,44,0,0,245,0,0
"Georgia","Floyd",2001,108,45,61,2,0,0,0,126,81,55,0,0,0,96,12
"Georgia","Fulton",2001,365,99,225,34,7,0,0,195,105,62,0,63,72,221,9
"Georgia","Glynn",2001,275,199,71,4,1,0,0,164,73,41,0,0,204,64,7
"Georgia","Gwinnett",2001,187,114,61,10,1,1,0,203,93,43,0,0,155,32,0
"Georgia","Hall",2001,113,50,61,2,0,0,0,104,87,56,0,0,0,113,0
"Georgia","Henry",2001,245,165,54,22,3,1,0,209,105,43,0,0,245,0,0
"Georgia","Houston",2001,47,22,24,1,0,0,0,123,68,52,0,0,0,47,0
"Georgia","Lowndes",2001,52,30,21,1,0,0,0,116,64,48,0,0,0,52,0
"Georgia","Murray",2001,261,149,86,24,2,0,0,174,100,47,0,0,235,26,0
"Georgia","Muscogee",2001,286,152,111,21,2,0,0,155,93,49,0,0,188,97,1
"Georgia","Paulding",2001,362,228,103,28,3,0,0,164,93,44,0,91,199,72,0
"Georgia","Pike",2001,360,263,72,22,3,0,0,164,93,41,0,0,360,0,0
"Georgia","Richmond",2001,284,153,103,26,2,0,0,192,100,47,0,0,189,92,3
"Georgia","Rockdale",2001,365,276,63,22,3,1,0,203,87,36,0,123,242,0,0
"Georgia","Spalding",2001,54,43,11,0,0,0,0,64,58,25,0,0,0,0,54
"Georgia","Sumter",2001,243,163,53,26,1,0,0,154,105,45,0,0,243,0,0
"Georgia","Walker",2001,61,26,35,0,0,0,0,97,80,53,0,0,0,55,6
"Georgia","Washington",2001,64,35,28,0,1,0,0,166,66,45,0,0,0,45,19
"Georgia","Wilkinson",2001,102,28,70,4,0,0,0,136,89,57,0,0,0,102,0
"Hawaii","Hawaii",2001,348,342,6,0,0,0,0,83,31,20,0,0,325,23,0
"Hawaii","Honolulu",2001,365,348,15,0,2,0,0,197,38,24,14,14,202,86,49
"Hawaii","Maui",2001,359,347,12,0,0,0,0,69,37,20,0,0,0,42,317
"Idaho","Ada",2001,365,251,94,16,4,0,0,154,77,44,23,1,128,132,81
"Idaho","Bannock",2001,363,277,73,13,0,0,0,140,74,33,0,0,0,212,151
"Idaho","Benewah",2001,122,115,7,0,0,0,0,93,41,21,0,0,0,0,122
"Idaho","Bingham",2001,49,45,3,1,0,0,0,107,50,23,0,0,0,0,49
"Idaho","Bonner",2001,312,289,23,0,0,0,0,89,43,22,0,0,0,102,210
"Idaho","Bonneville",2001,120,100,20,0,0,0,0,80,64,26,0,0,0,92,28
"Idaho","Butte",2001,290,285,5,0,0,0,0,71,46,38,0,0,266,24,0
"Idaho","Canyon",2001,365,307,51,5,2,0,0,162,58,33,182,0,0,59,124
"Idaho","Caribou",2001,57,57,0,0,0,0,0,47,34,17,0,0,0,0,57
"Idaho","Custer",2001,107,106,1,0,0,0,0,53,25,10,0,0,0,107,0
"Idaho","Elmore",2001,157,118,36,3,0,0,0,115,64,46,0,0,157,0,0
"Idaho","Kootenai",2001,354,323,29,2,0,0,0,105,48,19,0,0,0,109,245
"Idaho","Lemhi",2001,65,55,10,0,0,0,0,64,52,29,0,0,0,0,65
"Idaho","Lewis",2001,59,57,2,0,0,0,0,53,42,24,0,0,0,0,59
"Idaho","Minidoka",2001,60,55,5,0,0,0,0,66,48,23,0,0,0,0,60
"Idaho","Nez Perce",2001,363,338,25,0,0,0,0,95,44,17,236,0,0,105,22
"Idaho","Power",2001,354,136,213,4,1,0,0,164,77,55,0,0,0,311,43
"Idaho","Shoshone",2001,327,281,43,3,0,0,0,133,56,19,0,0,0,110,217
"Idaho","Twin Falls",2001,129,116,13,0,0,0,0,83,51,26,0,0,0,96,33
"Illinois","Adams",2001,363,297,58,6,2,0,0,156,61,35,0,0,325,38,0
"Illinois","Champaign",2001,365,246,99,20,0,0,0,136,87,41,0,0,304,61,0
"Illinois","Clark",2001,205,149,48,8,0,0,0,136,77,43,0,0,205,0,0
"Illinois","Cook",2001,365,56,250,48,11,0,0,195,115,68,0,91,55,208,11
"Illinois","DuPage",2001,362,270,83,9,0,0,0,135,74,33,0,0,271,91,0
"Illinois","Effingham",2001,213,147,59,7,0,0,0,129,87,44,0,0,213,0,0
"Illinois","Hamilton",2001,208,149,53,6,0,0,0,122,77,44,0,0,208,0,0
"Illinois","Jackson",2001,60,60,0,0,0,0,0,44,30,17,0,0,0,0,60
"Illinois","Jersey",2001,213,125,68,17,3,0,0,172,100,47,0,0,213,0,0
"Illinois","Jo Daviess",2001,351,291,50,9,1,0,0,156,67,36,0,0,351,0,0
"Illinois","Kane",2001,365,269,85,10,1,0,0,151,73,35,0,0,280,85,0
"Illinois","La Salle",2001,358,277,80,1,0,0,0,115,62,24,0,0,0,112,246
"Illinois","Lake",2001,365,280,72,10,3,0,0,174,80,35,0,0,306,59,0
"Illinois","Macon",2001,364,262,95,7,0,0,0,119,72,39,0,0,278,86,0
"Illinois","Macoupin",2001,357,279,67,10,1,0,0,164,77,37,0,0,353,0,4
"Illinois","Madison",2001,365,150,173,37,5,0,0,161,101,58,0,0,192,94,79
"Illinois","McHenry",2001,362,269,77,13,3,0,0,159,84,37,0,0,292,70,0
"Illinois","McLean",2001,287,202,75,10,0,0,0,150,80,42,0,0,248,39,0
"Illinois","Peoria",2001,365,257,97,11,0,0,0,147,80,39,44,0,247,74,0
"Illinois","Randolph",2001,365,282,74,9,0,0,0,140,71,36,0,0,329,36,0
"Illinois","Rock Island",2001,332,261,66,5,0,0,0,140,71,36,0,0,298,34,0
"Illinois","Saint Clair",2001,365,212,134,19,0,0,0,142,88,45,3,117,133,110,2
"Illinois","Sangamon",2001,365,269,89,6,1,0,0,174,74,38,13,0,277,75,0
"Illinois","Will",2001,364,237,107,19,1,0,0,151,87,41,0,2,273,89,0
"Illinois","Winnebago",2001,365,280,76,8,1,0,0,153,70,36,38,0,265,62,0
"Indiana","Allen",2001,365,240,105,18,2,0,0,169,89,41,123,0,159,83,0
"Indiana","Bartholomew",2001,222,211,11,0,0,0,0,61,43,19,0,0,0,0,222
"Indiana","Boone",2001,183,100,53,28,2,0,0,177,112,48,0,0,183,0,0
"Indiana","Carroll",2001,168,106,47,14,1,0,0,154,100,47,0,0,168,0,0
"Indiana","Clark",2001,263,120,114,24,5,0,0,177,101,54,0,0,177,85,1
"Indiana","Daviess",2001,60,60,0,0,0,0,0,44,31,16,0,0,0,0,60
"Indiana","DeKalb",2001,121,118,3,0,0,0,0,70,31,16,0,0,0,0,121
"Indiana","Delaware",2001,230,109,96,23,2,0,0,174,101,53,0,0,156,74,0
"Indiana","Dubois",2001,95,46,47,2,0,0,0,114,81,51,0,0,0,84,11
"Indiana","Elkhart",2001,214,135,75,4,0,0,0,131,75,41,0,0,109,105,0
"Indiana","Floyd",2001,256,151,95,9,1,0,0,152,84,46,0,0,170,86,0
"Indiana","Gibson",2001,364,330,33,1,0,0,0,112,50,30,0,187,177,0,0
"Indiana","Greene",2001,178,83,62,30,3,0,0,166,122,54,0,0,178,0,0
"Indiana","Hamilton",2001,183,99,52,28,4,0,0,195,115,49,0,0,183,0,0
"Indiana","Hancock",2001,183,99,51,25,8,0,0,192,119,49,0,0,183,0,0
"Indiana","Hendricks",2001,183,99,57,25,2,0,0,159,108,48,0,0,183,0,0
"Indiana","Henry",2001,109,51,56,2,0,0,0,118,78,53,0,0,0,109,0
"Indiana","Howard",2001,108,46,59,3,0,0,0,113,81,55,0,0,0,108,0
"Indiana","Huntington",2001,183,112,56,15,0,0,0,150,97,46,0,0,183,0,0
"Indiana","Jackson",2001,183,104,61,17,1,0,0,154,100,49,0,0,183,0,0
"Indiana","Jasper",2001,61,61,0,0,0,0,0,38,24,15,0,0,0,0,61
"Indiana","Johnson",2001,179,95,64,19,1,0,0,151,101,49,0,0,179,0,0
"Indiana","Knox",2001,363,241,98,23,1,0,0,154,87,43,0,0,301,62,0
"Indiana","LaPorte",2001,242,121,92,23,6,0,0,182,108,51,0,0,160,82,0
"Indiana","Lake",2001,365,80,220,52,13,0,0,179,122,66,0,9,81,267,8
"Indiana","Madison",2001,202,89,91,18,4,0,0,192,104,54,0,0,119,81,2
"Indiana","Marion",2001,365,93,226,40,6,0,0,182,105,66,0,8,89,268,0
"Indiana","Morgan",2001,183,93,65,23,2,0,0,159,105,49,0,0,183,0,0
"Indiana","Perry",2001,213,110,71,28,4,0,0,182,108,49,0,0,183,0,30
"Indiana","Porter",2001,361,235,98,26,2,0,0,174,90,39,0,0,153,83,125
"Indiana","Posey",2001,179,100,60,19,0,0,0,133,105,49,0,0,179,0,0
